Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Eye_Expression_Summary,Eye_Shape_Summary,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Raiser_Right,Mouth_Raiser_Left,Mouth_Stretcher_Right,Mouth_Stretcher_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_Upright,Mouth_Upper_Upleft,Mouth_Lower_Downright,Mouth_Lower_Downleft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_Upright_Morph,Tongue_Upleft_Morph,Tongue_Downright_Morph,Tongue_Downleft_Morph
1040.161,2025-10-08T00:21:44.6185100Z,638954797046185120,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00022,0.00003,0.00079,0.00660,0.00035,0.00431,0.00333,0.00291,0.00483,0.00256,0.00305,0.00488,0.03848,0.06907,0.00545,0.00469,0.00032,0.00203,0.00860,0.00394,0.00420,0.00396,0.00632,0.00591,0.00012,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.178,2025-10-08T00:21:44.6354580Z,638954797046354600,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00022,0.00002,0.00056,0.00700,0.00025,0.00309,0.00236,0.00259,0.00342,0.00326,0.00361,0.00461,0.03741,0.06778,0.00543,0.00490,0.00022,0.00144,0.01073,0.00424,0.00443,0.00426,0.00593,0.00709,0.00008,0.00403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.196,2025-10-08T00:21:44.6531120Z,638954797046531140,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0125),0.00022,0.00002,0.00180,0.00728,0.00018,0.00223,0.00167,0.00183,0.00473,0.00376,0.00401,0.00443,0.03955,0.07266,0.00542,0.00347,0.00016,0.00102,0.00992,0.00300,0.00459,0.00447,0.00565,0.00792,0.00006,0.00286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.224,2025-10-08T00:21:44.6811340Z,638954797046811450,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.1802),0.00022,0.00001,0.00090,0.00761,0.00009,0.00517,0.00084,0.00145,0.00400,0.00189,0.00201,0.00420,0.03881,0.07216,0.00541,0.00286,0.00008,0.00051,0.01126,0.00253,0.00333,0.00369,0.00676,0.00790,0.00133,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.249,2025-10-08T00:21:44.7066300Z,638954797047066320,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2330),0.00022,0.00000,0.00045,0.00662,0.00107,0.00266,0.00042,0.00162,0.00201,0.00095,0.00101,0.00409,0.04116,0.07481,0.00540,0.00412,0.00149,0.00026,0.00961,0.00127,0.00167,0.00433,0.00835,0.00644,0.00067,0.00175,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.279,2025-10-08T00:21:44.7368320Z,638954797047368420,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2495),0.00022,0.00000,0.00172,0.00701,0.00076,0.00474,0.00030,0.00168,0.00142,0.00212,0.00071,0.00522,0.04366,0.07474,0.00540,0.00449,0.00106,0.00163,0.00913,0.00090,0.00118,0.00452,0.00881,0.00601,0.00047,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.304,2025-10-08T00:21:44.7609220Z,638954797047609250,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2520),0.00022,0.00000,0.00087,0.00748,0.00038,0.00244,0.00015,0.00137,0.00234,0.00209,0.00139,0.00460,0.04257,0.07321,0.00651,0.00494,0.00053,0.00082,0.01086,0.00190,0.00204,0.00474,0.00690,0.00549,0.00116,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.335,2025-10-08T00:21:44.7924950Z,638954797047925050,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2484),0.00022,0.00000,0.00184,0.00574,0.00019,0.00125,0.00302,0.00158,0.00118,0.00250,0.00214,0.00429,0.04015,0.07183,0.00753,0.00517,0.00172,0.00041,0.00941,0.00240,0.00495,0.00588,0.00697,0.00378,0.00058,0.00264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.369,2025-10-08T00:21:44.8268040Z,638954797048268140,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2458),0.00022,0.00000,0.00092,0.00602,0.00010,0.00069,0.00152,0.00132,0.00222,0.00373,0.00108,0.00413,0.03706,0.06885,0.00646,0.00528,0.00086,0.00021,0.01265,0.00223,0.00496,0.00688,0.00845,0.00438,0.00029,0.00380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.395,2025-10-08T00:21:44.8518770Z,638954797048518800,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2616),0.00022,0.00000,0.00065,0.00658,0.00007,0.00334,0.00107,0.00094,0.00666,0.00264,0.00221,0.00409,0.03205,0.06182,0.00615,0.00531,0.00206,0.00015,0.01128,0.00303,0.00496,0.00777,0.00743,0.00455,0.00021,0.00414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.426,2025-10-08T00:21:44.8835770Z,638954797048835870,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2994),0.00022,0.00000,0.00033,0.00644,0.00003,0.00174,0.00054,0.00100,0.00497,0.00133,0.00256,0.00287,0.04103,0.07186,0.00577,0.00535,0.00206,0.00007,0.01194,0.00255,0.00352,0.00783,0.00621,0.00579,0.00141,0.00311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.458,2025-10-08T00:21:44.9156150Z,638954797049156250,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3167),0.00022,0.00000,0.00016,0.00638,0.00147,0.00090,0.00322,0.00050,0.00643,0.00169,0.00231,0.00260,0.03587,0.06765,0.00716,0.00537,0.00206,0.00004,0.00996,0.00273,0.00279,0.00743,0.00559,0.00683,0.00071,0.00404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.486,2025-10-08T00:21:44.9429160Z,638954797049429190,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3287),0.00022,0.00000,0.00008,0.00716,0.00074,0.00045,0.00665,0.00062,0.00553,0.00333,0.00364,0.00329,0.03431,0.06965,0.00897,0.00538,0.00103,0.00002,0.01128,0.00137,0.00140,0.00621,0.00631,0.00693,0.00035,0.00305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.503,2025-10-08T00:21:44.9608530Z,638954797049608560,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3340),0.00022,0.00000,0.00146,0.00623,0.00197,0.00036,0.00471,0.00044,0.00622,0.00381,0.00258,0.00465,0.03590,0.07254,0.00792,0.00381,0.00073,0.00146,0.01263,0.00097,0.00244,0.00730,0.00737,0.00636,0.00155,0.00361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.522,2025-10-08T00:21:44.9791810Z,638954797049791830,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3371),0.00022,0.00000,0.00244,0.00674,0.00140,0.00029,0.00334,0.00084,0.00440,0.00415,0.00183,0.00561,0.03558,0.07168,0.00719,0.00270,0.00052,0.00104,0.01358,0.00214,0.00318,0.00517,0.00667,0.00596,0.00110,0.00256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.538,2025-10-08T00:21:44.9952010Z,638954797049952040,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3388),0.00022,0.00000,0.00173,0.00709,0.00099,0.00024,0.00236,0.00059,0.00542,0.00439,0.00129,0.00514,0.03101,0.06383,0.00666,0.00349,0.00037,0.00073,0.01426,0.00296,0.00370,0.00366,0.00617,0.00567,0.00208,0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.569,2025-10-08T00:21:45.0264080Z,638954797050264160,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3417),0.00022,0.00000,0.00087,0.00670,0.00152,0.00298,0.00328,0.00067,0.00781,0.00468,0.00313,0.00538,0.03410,0.06791,0.00603,0.00444,0.00163,0.00037,0.01344,0.00396,0.00433,0.00534,0.00805,0.00284,0.00235,0.00339,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.592,2025-10-08T00:21:45.0496000Z,638954797050496040,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3426),0.00022,0.00000,0.00061,0.00707,0.00253,0.00215,0.00232,0.00100,0.00553,0.00476,0.00221,0.00497,0.03286,0.06551,0.00585,0.00472,0.00116,0.00026,0.01416,0.00281,0.00307,0.00523,0.00860,0.00346,0.00166,0.00240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.628,2025-10-08T00:21:45.0855780Z,638954797050855880,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3449),0.00022,0.00000,0.00031,0.00751,0.00127,0.00396,0.00116,0.00140,0.00278,0.00487,0.00359,0.00448,0.03715,0.06652,0.00562,0.00505,0.00203,0.00158,0.01107,0.00389,0.00402,0.00510,0.00782,0.00422,0.00084,0.00120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.659,2025-10-08T00:21:45.1160450Z,638954797051160600,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3459),0.00022,0.00000,0.00015,0.00773,0.00064,0.00205,0.00058,0.00462,0.00139,0.00389,0.00325,0.00423,0.04528,0.07651,0.00708,0.00411,0.00102,0.00079,0.01184,0.00443,0.00449,0.00504,0.00640,0.00604,0.00042,0.00060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.683,2025-10-08T00:21:45.1405650Z,638954797051405680,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3462),0.00022,0.00000,0.00008,0.00784,0.00032,0.00106,0.00324,0.00285,0.00233,0.00298,0.00266,0.00410,0.04006,0.07307,0.00735,0.00475,0.00051,0.00040,0.01387,0.00222,0.00473,0.00398,0.00569,0.00551,0.00021,0.00133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.713,2025-10-08T00:21:45.1707090Z,638954797051707170,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3453),0.00022,0.00000,0.00005,0.00672,0.00023,0.00078,0.00230,0.00202,0.00674,0.00356,0.00333,0.00407,0.03853,0.07206,0.00678,0.00494,0.00036,0.00028,0.01214,0.00157,0.00480,0.00427,0.00548,0.00680,0.00015,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.739,2025-10-08T00:21:45.1961620Z,638954797051961650,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3459),0.00022,0.00000,0.00003,0.00651,0.00011,0.00327,0.00115,0.00138,0.00847,0.00426,0.00270,0.00402,0.03564,0.07083,0.00609,0.00674,0.00018,0.00014,0.01170,0.00079,0.00386,0.00565,0.00625,0.00589,0.00230,0.00265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.758,2025-10-08T00:21:45.2154590Z,638954797052154620,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3460),0.00022,0.00000,0.00002,0.00577,0.00153,0.00236,0.00082,0.00098,0.00830,0.00302,0.00191,0.00401,0.03540,0.06758,0.00589,0.00635,0.00158,0.00010,0.01293,0.00056,0.00418,0.00545,0.00588,0.00562,0.00293,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.792,2025-10-08T00:21:45.2496440Z,638954797052496520,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3462),0.00015,0.00087,0.00141,0.00488,0.00077,0.00125,0.00041,0.00102,0.00580,0.00297,0.00241,0.00366,0.04005,0.07601,0.00564,0.00430,0.00182,0.00005,0.01209,0.00131,0.00458,0.00666,0.00790,0.00530,0.00147,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.826,2025-10-08T00:21:45.2835690Z,638954797052835820,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3470),0.00018,0.00044,0.00071,0.00559,0.00141,0.00069,0.00021,0.00088,0.00521,0.00252,0.00121,0.00464,0.03496,0.07222,0.00552,0.00484,0.00236,0.00003,0.01399,0.00313,0.00477,0.00582,0.00789,0.00514,0.00204,0.00368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.860,2025-10-08T00:21:45.3174350Z,638954797053174450,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3472),0.00020,0.00022,0.00036,0.00677,0.00216,0.00041,0.00010,0.00044,0.00655,0.00374,0.00163,0.00431,0.03633,0.06844,0.00546,0.00400,0.00264,0.00001,0.01330,0.00260,0.00385,0.00540,0.00789,0.00753,0.00103,0.00287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.893,2025-10-08T00:21:45.3506330Z,638954797053506450,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3475),0.00021,0.00011,0.00158,0.00538,0.00108,0.00027,0.00005,0.00112,0.00329,0.00435,0.00330,0.00530,0.03992,0.07626,0.00542,0.00470,0.00277,0.00001,0.01460,0.00378,0.00441,0.00621,0.00891,0.00728,0.00144,0.00247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.916,2025-10-08T00:21:45.3734810Z,638954797053734840,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3479),0.00113,0.00006,0.00220,0.00352,0.00199,0.00020,0.00003,0.00146,0.00165,0.00466,0.00268,0.00464,0.04727,0.08430,0.00698,0.00504,0.00139,0.00000,0.01293,0.00437,0.00469,0.00807,0.00840,0.00861,0.00165,0.00227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.949,2025-10-08T00:21:45.4059550Z,638954797054059680,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3494),0.00063,0.00064,0.00110,0.00375,0.00203,0.00016,0.00001,0.00111,0.00313,0.00482,0.00237,0.00431,0.04577,0.07819,0.00462,0.00410,0.00070,0.00000,0.01045,0.00364,0.00483,0.00695,0.00814,0.00637,0.00083,0.00361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.974,2025-10-08T00:21:45.4309990Z,638954797054310030,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3503),0.00051,0.00046,0.00078,0.00497,0.00144,0.00015,0.00001,0.00131,0.00222,0.00486,0.00313,0.00537,0.04547,0.08003,0.00484,0.00291,0.00049,0.00000,0.00972,0.00403,0.00487,0.00637,0.00867,0.00596,0.00058,0.00256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.986,2025-10-08T00:21:45.4434770Z,638954797054434790,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3510),0.00043,0.00032,0.00055,0.00584,0.00102,0.00015,0.00001,0.00448,0.00157,0.00344,0.00222,0.00613,0.04236,0.07989,0.00500,0.00363,0.00035,0.00000,0.00921,0.00286,0.00490,0.00741,0.00904,0.00568,0.00041,0.00471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.005,2025-10-08T00:21:45.4619320Z,638954797054619340,STEVEN100725C,Rod and Frame Postest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.3518),0.00036,0.00023,0.00039,0.00530,0.00072,0.00296,0.00000,0.00317,0.00341,0.00389,0.00157,0.00550,0.04161,0.07834,0.00512,0.00257,0.00170,0.00145,0.01116,0.00202,0.00347,0.00670,0.00930,0.00547,0.00160,0.00479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
