Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Target_Speed,Left_Gaze_Precision,is_LeftTargetLocked,Right_Gaze_Precision,is_RightTargetLocked,Stimulus_Target_Location_X,Stimulus_Target_Location_Y,Stimulus_Target_Location_Z,Left_Target_Hit_Location_X,Left_Target_Hit_Location_Y,Left_Target_Hit_Location_Z,Right_Target_Hit_Location_X,Right_Target_Hit_Location_Y,Right_Target_Hit_Location_Z
307.133,2025-10-08T00:09:31.5903950Z,638954789715904050,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.409,1.740,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.154,2025-10-08T00:09:31.6109950Z,638954789716110020,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.407,1.755,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.167,2025-10-08T00:09:31.6242130Z,638954789716242220,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.403,1.779,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.188,2025-10-08T00:09:31.6450360Z,638954789716450430,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.401,1.796,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.198,2025-10-08T00:09:31.6554240Z,638954789716554880,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.397,1.820,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.219,2025-10-08T00:09:31.6764430Z,638954789716764490,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.395,1.833,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.233,2025-10-08T00:09:31.6900760Z,638954789716900830,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.391,1.859,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.258,2025-10-08T00:09:31.7153280Z,638954789717153360,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.388,1.874,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.275,2025-10-08T00:09:31.7325600Z,638954789717325670,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.383,1.903,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.287,2025-10-08T00:09:31.7440760Z,638954789717440850,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.378,1.924,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.311,2025-10-08T00:09:31.7682370Z,638954789717682430,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.376,1.938,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.324,2025-10-08T00:09:31.7811180Z,638954789717811250,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.369,1.967,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.341,2025-10-08T00:09:31.7984500Z,638954789717984580,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.366,1.983,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.353,2025-10-08T00:09:31.8102260Z,638954789718102320,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.361,2.004,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.377,2025-10-08T00:09:31.8340010Z,638954789718340080,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.358,2.016,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.396,2025-10-08T00:09:31.8537200Z,638954789718537310,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.351,2.045,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.408,2025-10-08T00:09:31.8653430Z,638954789718653550,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.345,2.068,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.429,2025-10-08T00:09:31.8863850Z,638954789718863910,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.341,2.082,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.441,2025-10-08T00:09:31.8980270Z,638954789718980330,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.335,2.106,7.000,0.000,0.000,0.000,0.000,0.000,0.000
307.463,2025-10-08T00:09:31.9206370Z,638954789719206420,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.529,False-2.331,2.120,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.475,2025-10-08T00:09:31.9322910Z,638954789719322980,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.324,2.146,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.496,2025-10-08T00:09:31.9536880Z,638954789719536960,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.320,2.160,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.508,2025-10-08T00:09:31.9656660Z,638954789719656720,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.312,2.185,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.529,2025-10-08T00:09:31.9868500Z,638954789719868550,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.308,2.198,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.543,2025-10-08T00:09:32.0000670Z,638954789720000730,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.300,2.224,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.564,2025-10-08T00:09:32.0209050Z,638954789720209110,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.295,2.238,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.591,2025-10-08T00:09:32.0481890Z,638954789720481950,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.287,2.263,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.603,2025-10-08T00:09:32.0604900Z,638954789720604990,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.276,2.294,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.622,2025-10-08T00:09:32.0794690Z,638954789720794760,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.271,2.307,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.634,2025-10-08T00:09:32.0911280Z,638954789720911380,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.264,2.328,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.655,2025-10-08T00:09:32.1127580Z,638954789721127640,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.258,2.343,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.666,2025-10-08T00:09:32.1236170Z,638954789721236260,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.249,2.367,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.687,2025-10-08T00:09:32.1439680Z,638954789721439740,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.245,2.379,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.709,2025-10-08T00:09:32.1661710Z,638954789721661770,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.235,2.402,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.720,2025-10-08T00:09:32.1777680Z,638954789721777740,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.226,2.427,7.000,0.000,0.000,0.000,-1.700,1.974,6.574
307.745,2025-10-08T00:09:32.2025650Z,638954789722025720,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.547,False0.000,False-2.220,2.441,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.758,2025-10-08T00:09:32.2151040Z,638954789722151170,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.209,2.467,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.775,2025-10-08T00:09:32.2323510Z,638954789722323610,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.203,2.481,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.788,2025-10-08T00:09:32.2449260Z,638954789722449320,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.194,2.501,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.809,2025-10-08T00:09:32.2662400Z,638954789722662450,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.188,2.514,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.832,2025-10-08T00:09:32.2889490Z,638954789722889570,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.177,2.539,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.843,2025-10-08T00:09:32.2999340Z,638954789722999440,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.166,2.562,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.866,2025-10-08T00:09:32.3237350Z,638954789723237430,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.159,2.576,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.877,2025-10-08T00:09:32.3346830Z,638954789723346890,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.147,2.601,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.897,2025-10-08T00:09:32.3542700Z,638954789723542750,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.141,2.614,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.909,2025-10-08T00:09:32.3660420Z,638954789723660580,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.130,2.635,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.931,2025-10-08T00:09:32.3883390Z,638954789723883450,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.124,2.647,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.956,2025-10-08T00:09:32.4135770Z,638954789724135860,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.111,2.671,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.970,2025-10-08T00:09:32.4269140Z,638954789724269220,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.097,2.697,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
307.988,2025-10-08T00:09:32.4452790Z,638954789724452900,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.089,2.712,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.001,2025-10-08T00:09:32.4585700Z,638954789724585830,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.078,2.732,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.025,2025-10-08T00:09:32.4827860Z,638954789724827920,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.071,2.744,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.037,2025-10-08T00:09:32.4943310Z,638954789724943370,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.056,2.770,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.054,2025-10-08T00:09:32.5118030Z,638954789725118080,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.048,2.784,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.077,2025-10-08T00:09:32.5339260Z,638954789725339330,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.038,2.801,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.087,2025-10-08T00:09:32.5447590Z,638954789725447640,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.024,2.824,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.110,2025-10-08T00:09:32.5671800Z,638954789725671860,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.017,2.835,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.123,2025-10-08T00:09:32.5799590Z,638954789725799680,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-2.002,2.859,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.143,2025-10-08T00:09:32.6002840Z,638954789726002890,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.994,2.871,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.156,2025-10-08T00:09:32.6130900Z,638954789726130970,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.981,2.892,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.177,2025-10-08T00:09:32.6345810Z,638954789726345870,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.972,2.905,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.203,2025-10-08T00:09:32.6602860Z,638954789726602920,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.957,2.927,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.213,2025-10-08T00:09:32.6705690Z,638954789726705760,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.940,2.951,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.234,2025-10-08T00:09:32.6917540Z,638954789726917920,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.932,2.963,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.245,2025-10-08T00:09:32.7025670Z,638954789727025730,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.918,2.983,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.265,2025-10-08T00:09:32.7223710Z,638954789727223770,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.909,2.994,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.277,2025-10-08T00:09:32.7346520Z,638954789727346580,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.895,3.014,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.299,2025-10-08T00:09:32.7562800Z,638954789727562860,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.886,3.025,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.321,2025-10-08T00:09:32.7785810Z,638954789727785860,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.870,3.046,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.345,2025-10-08T00:09:32.8020020Z,638954789728020110,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.854,3.067,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.357,2025-10-08T00:09:32.8139820Z,638954789728139920,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.836,3.089,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.378,2025-10-08T00:09:32.8354000Z,638954789728354060,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.827,3.101,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.389,2025-10-08T00:09:32.8466080Z,638954789728466130,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.810,3.121,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.410,2025-10-08T00:09:32.8674170Z,638954789728674220,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.801,3.131,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.422,2025-10-08T00:09:32.8795950Z,638954789728796010,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.785,3.150,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.448,2025-10-08T00:09:32.9051020Z,638954789729051080,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.775,3.161,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.460,2025-10-08T00:09:32.9170860Z,638954789729170920,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.756,3.182,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.478,2025-10-08T00:09:32.9350040Z,638954789729350100,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.745,3.195,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.498,2025-10-08T00:09:32.9556980Z,638954789729560590,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.730,3.211,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.511,2025-10-08T00:09:32.9684530Z,638954789729684600,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.713,3.229,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.532,2025-10-08T00:09:32.9890130Z,638954789729890220,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.702,3.241,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.545,2025-10-08T00:09:33.0020290Z,638954789730020370,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.685,3.258,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.566,2025-10-08T00:09:33.0233430Z,638954789730233500,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.674,3.269,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.577,2025-10-08T00:09:33.0347290Z,638954789730347350,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.655,3.288,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.599,2025-10-08T00:09:33.0564640Z,638954789730564700,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.646,3.297,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.615,2025-10-08T00:09:33.0721460Z,638954789730721520,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.627,3.315,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.637,2025-10-08T00:09:33.0938660Z,638954789730938750,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.613,3.328,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.658,2025-10-08T00:09:33.1156540Z,638954789731156640,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.595,3.345,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.676,2025-10-08T00:09:33.1328680Z,638954789731328850,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.575,3.362,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.692,2025-10-08T00:09:33.1492410Z,638954789731492510,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.559,3.376,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.714,2025-10-08T00:09:33.1716080Z,638954789731716150,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.543,3.390,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.726,2025-10-08T00:09:33.1835910Z,638954789731836020,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.523,3.407,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.744,2025-10-08T00:09:33.2016630Z,638954789732016690,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.510,3.417,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.756,2025-10-08T00:09:33.2133630Z,638954789732133700,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.494,3.431,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.778,2025-10-08T00:09:33.2358550Z,638954789732358650,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.483,3.440,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.790,2025-10-08T00:09:33.2475290Z,638954789732475370,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.461,3.457,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.816,2025-10-08T00:09:33.2736500Z,638954789732736570,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.450,3.465,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.836,2025-10-08T00:09:33.2929300Z,638954789732929370,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.427,3.483,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.848,2025-10-08T00:09:33.3053550Z,638954789733053630,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.406,3.498,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.868,2025-10-08T00:09:33.3249720Z,638954789733249870,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.394,3.506,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.883,2025-10-08T00:09:33.3407070Z,638954789733407130,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.374,3.520,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.904,2025-10-08T00:09:33.3611820Z,638954789733611890,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.360,3.530,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.920,2025-10-08T00:09:33.3772730Z,638954789733772850,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.339,3.544,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.933,2025-10-08T00:09:33.3903320Z,638954789733903390,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.322,3.555,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.946,2025-10-08T00:09:33.4037540Z,638954789734037630,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.309,3.564,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.968,2025-10-08T00:09:33.4248770Z,638954789734248840,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.295,3.573,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
308.991,2025-10-08T00:09:33.4481140Z,638954789734481220,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.273,3.586,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.004,2025-10-08T00:09:33.4614520Z,638954789734614600,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.249,3.601,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.023,2025-10-08T00:09:33.4801090Z,638954789734801170,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.234,3.610,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.035,2025-10-08T00:09:33.4927440Z,638954789734927500,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.215,3.621,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.061,2025-10-08T00:09:33.5179130Z,638954789735179210,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.202,3.628,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.079,2025-10-08T00:09:33.5363120Z,638954789735363200,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.176,3.643,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.090,2025-10-08T00:09:33.5478070Z,638954789735478140,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.156,3.654,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
309.113,2025-10-08T00:09:33.5702530Z,638954789735702590,STEVEN100725C,Smooth Pursuit Circle Pattern,1.000,0.000,False0.000,False-1.143,3.660,7.000,-1.726,2.272,6.378,-1.700,1.974,6.574
