Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Eye_Expression_Summary,Eye_Shape_Summary,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Raiser_Right,Mouth_Raiser_Left,Mouth_Stretcher_Right,Mouth_Stretcher_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_Upright,Mouth_Upper_Upleft,Mouth_Lower_Downright,Mouth_Lower_Downleft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_Upright_Morph,Tongue_Upleft_Morph,Tongue_Downright_Morph,Tongue_Downleft_Morph
557.265,2025-10-08T00:13:41.7227560Z,638954792217227590,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00004,0.00113,0.00150,0.00603,0.00141,0.00455,0.00127,0.01548,0.00000,0.00097,0.00130,0.00231,0.04483,0.04883,0.01048,0.00807,0.00200,0.00005,0.00032,0.00144,0.00086,0.00601,0.00503,0.00595,0.00000,0.00327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.291,2025-10-08T00:13:41.7478850Z,638954792217478880,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00005,0.00080,0.00106,0.00659,0.00100,0.00501,0.00090,0.01215,0.00000,0.00069,0.00237,0.00164,0.04481,0.05053,0.01057,0.00729,0.00287,0.00004,0.00023,0.00102,0.00206,0.00571,0.00501,0.00566,0.00000,0.00377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.309,2025-10-08T00:13:41.7665580Z,638954792217665630,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00004,0.00131,0.00141,0.00727,0.00050,0.00556,0.00045,0.01034,0.00000,0.00035,0.00264,0.00082,0.04767,0.05303,0.01068,0.00746,0.00247,0.00002,0.00011,0.00051,0.00103,0.00637,0.00499,0.00677,0.00000,0.00437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.332,2025-10-08T00:13:41.7893990Z,638954792217894010,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00003,0.00184,0.00224,0.00747,0.00036,0.00846,0.00032,0.00851,0.00000,0.00169,0.00187,0.00058,0.04537,0.05351,0.01071,0.00686,0.00320,0.00001,0.00008,0.00036,0.00218,0.00596,0.00499,0.00769,0.00130,0.00454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.358,2025-10-08T00:13:41.8151960Z,638954792218151990,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00068,0.00184,0.00236,0.00771,0.00018,0.00551,0.00124,0.00851,0.00000,0.00188,0.00342,0.00227,0.04814,0.05615,0.00806,0.00724,0.00160,0.00001,0.00004,0.00018,0.00212,0.00649,0.00498,0.00881,0.00065,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.377,2025-10-08T00:13:41.8342190Z,638954792218342210,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00050,0.00130,0.00167,0.00778,0.00013,0.00568,0.00088,0.00722,0.00000,0.00278,0.00387,0.00277,0.04860,0.05427,0.00728,0.00670,0.00259,0.00000,0.00003,0.00158,0.00150,0.00605,0.00498,0.00914,0.00046,0.00306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.400,2025-10-08T00:13:41.8575500Z,638954792218575520,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00036,0.00184,0.00118,0.00783,0.00009,0.00402,0.00170,0.00630,0.00000,0.00197,0.00419,0.00312,0.04892,0.05729,0.00831,0.00789,0.00183,0.00145,0.00002,0.00257,0.00251,0.00429,0.00498,0.00938,0.00033,0.00362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.421,2025-10-08T00:13:41.8783440Z,638954792218783450,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00025,0.00221,0.00084,0.00671,0.00006,0.00285,0.00228,0.00877,0.00000,0.00284,0.00442,0.00337,0.04771,0.05798,0.00903,0.00874,0.00130,0.00103,0.00001,0.00182,0.00178,0.00594,0.00497,0.01099,0.00023,0.00401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.443,2025-10-08T00:13:41.9005900Z,638954792219005920,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00079,0.00202,0.00166,0.00617,0.00003,0.00269,0.00222,0.00955,0.00000,0.00143,0.00222,0.00251,0.05493,0.05779,0.00879,0.00819,0.00065,0.00052,0.00001,0.00339,0.00234,0.00691,0.00497,0.01047,0.00012,0.00449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.467,2025-10-08T00:13:41.9241140Z,638954792219241170,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00058,0.00143,0.00117,0.00553,0.00147,0.00191,0.00265,0.00677,0.00168,0.00101,0.00157,0.00294,0.05776,0.05834,0.00780,0.00737,0.00046,0.00037,0.00001,0.00385,0.00311,0.00779,0.00497,0.01032,0.00008,0.00463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.488,2025-10-08T00:13:41.9451550Z,638954792219451570,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00043,0.00102,0.00083,0.00624,0.00104,0.00135,0.00295,0.00598,0.00119,0.00072,0.00111,0.00208,0.05251,0.05582,0.00867,0.00679,0.00033,0.00026,0.00000,0.00273,0.00220,0.00697,0.00497,0.00876,0.00136,0.00473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.510,2025-10-08T00:13:41.9670150Z,638954792219670170,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00023,0.00142,0.00042,0.00709,0.00052,0.00246,0.00225,0.00731,0.00178,0.00181,0.00201,0.00187,0.04864,0.05236,0.00704,0.00610,0.00161,0.00013,0.00000,0.00282,0.00111,0.00597,0.00497,0.00790,0.00068,0.00340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.532,2025-10-08T00:13:41.9897730Z,638954792219897790,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00018,0.00101,0.00153,0.00734,0.00037,0.00352,0.00159,0.00637,0.00126,0.00273,0.00287,0.00248,0.05185,0.05304,0.00813,0.00589,0.00259,0.00009,0.00000,0.00200,0.00078,0.00568,0.00497,0.00849,0.00048,0.00241,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.554,2025-10-08T00:13:42.0115070Z,638954792220115100,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00013,0.00163,0.00232,0.00752,0.00026,0.00428,0.00113,0.00451,0.00257,0.00338,0.00203,0.00292,0.04398,0.05207,0.00733,0.00575,0.00329,0.00007,0.00000,0.00141,0.00200,0.00547,0.00497,0.00747,0.00165,0.00316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.577,2025-10-08T00:13:42.0346030Z,638954792220346050,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00008,0.00173,0.00117,0.00808,0.00013,0.00987,0.00057,0.00226,0.00607,0.00170,0.00102,0.00229,0.04871,0.05235,0.00637,0.00557,0.00310,0.00003,0.00000,0.00071,0.00203,0.00667,0.00497,0.00870,0.00083,0.00261,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.600,2025-10-08T00:13:42.0570440Z,638954792220570460,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00008,0.00123,0.00083,0.00804,0.00009,0.01151,0.00040,0.00160,0.00598,0.00265,0.00217,0.00278,0.05480,0.05883,0.00608,0.00552,0.00220,0.00002,0.00000,0.00050,0.00144,0.00473,0.00352,0.00906,0.00059,0.00330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.623,2025-10-08T00:13:42.0800000Z,638954792220800020,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00007,0.00087,0.00059,0.00802,0.00007,0.01267,0.00028,0.00114,0.01133,0.00188,0.00154,0.00313,0.06202,0.06342,0.00588,0.00706,0.00156,0.00002,0.00000,0.00181,0.00247,0.00480,0.00250,0.00787,0.00041,0.00379,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.644,2025-10-08T00:13:42.1010720Z,638954792221010740,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0031),0.00007,0.00044,0.00153,0.00881,0.00003,0.01682,0.00014,0.00057,0.01318,0.00094,0.00077,0.00355,0.07057,0.06547,0.00564,0.00465,0.00078,0.00001,0.00164,0.00338,0.00124,0.00488,0.00270,0.00788,0.00021,0.00438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.667,2025-10-08T00:13:42.1243680Z,638954792221243700,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0043),0.00005,0.00122,0.00108,0.00856,0.00002,0.01644,0.00010,0.00159,0.00933,0.00067,0.00055,0.00368,0.07753,0.06813,0.00399,0.00487,0.00200,0.00001,0.00348,0.00240,0.00088,0.00491,0.00336,0.00993,0.00015,0.00310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.689,2025-10-08T00:13:42.1458870Z,638954792221458920,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0022),0.00006,0.00087,0.00200,0.00838,0.00002,0.01890,0.00007,0.00113,0.00829,0.00047,0.00039,0.00260,0.09116,0.07580,0.00283,0.00345,0.00142,0.00000,0.00247,0.00315,0.00207,0.00493,0.00383,0.00848,0.00010,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.710,2025-10-08T00:13:42.1677220Z,638954792221677240,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0011),0.00006,0.00043,0.00101,0.00817,0.00001,0.02463,0.00004,0.00057,0.00894,0.00024,0.00019,0.00247,0.09281,0.07271,0.00253,0.00442,0.00071,0.00000,0.00124,0.00158,0.00352,0.00247,0.00192,0.00921,0.00098,0.00286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.733,2025-10-08T00:13:42.1907430Z,638954792221907460,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0009),0.00006,0.00031,0.00071,0.00811,0.00001,0.02470,0.00003,0.00783,0.00634,0.00162,0.00159,0.00175,0.09764,0.07326,0.00180,0.00313,0.00195,0.00145,0.00088,0.00257,0.00249,0.00320,0.00281,0.00797,0.00069,0.00347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.757,2025-10-08T00:13:42.2144950Z,638954792222144980,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0005),0.00006,0.00022,0.00174,0.00806,0.00000,0.02476,0.00002,0.01297,0.00449,0.00115,0.00257,0.00240,0.09381,0.06639,0.00284,0.00536,0.00138,0.00248,0.00062,0.00182,0.00176,0.00372,0.00344,0.00710,0.00049,0.00246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.780,2025-10-08T00:13:42.2377510Z,638954792222377540,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0002),0.00005,0.00076,0.00211,0.00801,0.00000,0.02757,0.00001,0.02232,0.00225,0.00202,0.00129,0.00120,0.08670,0.05809,0.00523,0.00538,0.00214,0.00124,0.00031,0.00091,0.00089,0.00434,0.00318,0.00707,0.00155,0.00371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.801,2025-10-08T00:13:42.2583760Z,638954792222583780,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0002),0.00006,0.00054,0.00273,0.00799,0.00000,0.02953,0.00001,0.02012,0.00160,0.00288,0.00092,0.00085,0.09042,0.05854,0.00528,0.00538,0.00152,0.00088,0.00022,0.00065,0.00208,0.00453,0.00370,0.00646,0.00110,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.833,2025-10-08T00:13:42.2906650Z,638954792222906680,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0001),0.00004,0.00118,0.00261,0.00764,0.00000,0.03190,0.00000,0.03657,0.00080,0.00290,0.00046,0.00043,0.09388,0.05167,0.00533,0.00539,0.00076,0.00044,0.00011,0.00032,0.00249,0.00620,0.00578,0.00717,0.00055,0.00307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.856,2025-10-08T00:13:42.3136800Z,638954792223136820,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0000),0.00003,0.00175,0.00308,0.00773,0.00000,0.02986,0.00000,0.04269,0.00057,0.00205,0.00033,0.00030,0.12304,0.05690,0.00535,0.00539,0.00054,0.00031,0.00008,0.00023,0.00177,0.00584,0.00555,0.00653,0.00039,0.00363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.879,2025-10-08T00:13:42.3361590Z,638954792223361620,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0000),0.00005,0.00088,0.00155,0.00586,0.00000,0.02224,0.00076,0.05011,0.00028,0.00248,0.00016,0.00015,0.14293,0.06280,0.00537,0.00539,0.00027,0.00016,0.00004,0.00012,0.00089,0.00438,0.00278,0.00575,0.00112,0.00430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.900,2025-10-08T00:13:42.3577630Z,638954792223577650,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0000),0.00003,0.00154,0.00233,0.00647,0.00000,0.02028,0.00054,0.04917,0.00020,0.00321,0.00012,0.00011,0.15779,0.06334,0.00538,0.00539,0.00019,0.00156,0.00003,0.00008,0.00063,0.00310,0.00342,0.00552,0.00079,0.00304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.922,2025-10-08T00:13:42.3796260Z,638954792223796290,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.0000),0.00002,0.00200,0.00289,0.00690,0.00000,0.01888,0.00038,0.04850,0.00014,0.00227,0.00008,0.00008,0.13787,0.05792,0.00538,0.00539,0.00014,0.00111,0.00002,0.00006,0.00044,0.00365,0.00387,0.00536,0.00056,0.00361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.956,2025-10-08T00:13:42.4133870Z,638954792224133890,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_UP_HTC (0.0025),0.00003,0.00192,0.00145,0.00627,0.00000,0.01526,0.00019,0.05523,0.00007,0.00259,0.00004,0.00004,0.12573,0.05836,0.00539,0.00539,0.00152,0.00055,0.00001,0.00148,0.00022,0.00431,0.00442,0.00517,0.00028,0.00284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
557.978,2025-10-08T00:13:42.4355800Z,638954792224355820,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_UP_HTC (0.0082),0.00005,0.00096,0.00160,0.00793,0.00000,0.01264,0.00010,0.05640,0.00004,0.00233,0.00105,0.00002,0.11184,0.05738,0.00539,0.00382,0.00221,0.00028,0.00000,0.00074,0.00011,0.00464,0.00367,0.00610,0.00014,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
558.001,2025-10-08T00:13:42.4585770Z,638954792224585790,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_UP_HTC (0.0147),0.00003,0.00159,0.00237,0.00794,0.00000,0.01348,0.00007,0.05986,0.00003,0.00165,0.00074,0.00001,0.10678,0.05514,0.00539,0.00428,0.00302,0.00020,0.00000,0.00198,0.00153,0.00474,0.00405,0.00722,0.00010,0.00101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
558.024,2025-10-08T00:13:42.4809900Z,638954792224809920,STEVEN100725C,Turret Cockpit Illusion Simulation,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_UP_HTC (0.0214),0.00004,0.00145,0.00207,0.00795,0.00000,0.01254,0.00003,0.05470,0.00001,0.00083,0.00037,0.00117,0.10541,0.05534,0.00428,0.00595,0.00254,0.00113,0.00000,0.00099,0.00179,0.00588,0.00451,0.00713,0.00005,0.00051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
