Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Left_Eye_Position_X,Left_Eye_Position_Y,Left_Eye_Position_Z,Left_Eye_Rotation_W,Left_Eye_Rotation_X,Left_Eye_Rotation_Y,Left_Eye_Rotation_Z,Left_Eye_Gaze_Position_X,Left_Eye_Gaze_Position_Y,Left_Eye_Gaze_Position_Z,Left_Eye_Gaze_Rotation_W,Left_Eye_Gaze_Rotation_X,Left_Eye_Gaze_Rotation_Y,Left_Eye_Gaze_Rotation_Z,Left_Eye_Gaze_Direction_X,Left_Eye_Gaze_Direction_Y,Left_Eye_Gaze_Direction_Z,Left_Eye_Velocity_X,Left_Eye_Velocity_Y,Left_Eye_Velocity_Z,Left_Eye_AngularVelocity_X,Left_Eye_AngularVelocity_Y,Left_Eye_AngularVelocity_Z,Left_Eye_Acceleration_X,Left_Eye_Acceleration_Y,Left_Eye_Acceleration_Z,Left_Eye_AngularAcceleration_X,Left_Eye_AngularAcceleration_Y,Left_Eye_AngularAcceleration_Z,Left_Eye_OpenAmount,Left_Pupil_Diameter,Left_Pupil_Position_X,Left_Pupil_Position_Y,Left_Eye_Openness,Left_Eye_Squeeze,Left_Eye_Wide,Left_Eye_Blink,Left_Eye_Down,Left_Eye_Out,Left_Eye_In,Left_Eye_Up,Right_Eye_Position_X,Right_Eye_Position_Y,Right_Eye_Position_Z,Right_Eye_Rotation_W,Right_Eye_Rotation_X,Right_Eye_Rotation_Y,Right_Eye_Rotation_Z,Right_Eye_Gaze_Position_X,Right_Eye_Gaze_Position_Y,Right_Eye_Gaze_Position_Z,Right_Eye_Gaze_Rotation_W,Right_Eye_Gaze_Rotation_X,Right_Eye_Gaze_Rotation_Y,Right_Eye_Gaze_Rotation_Z,Right_Eye_Gaze_Direction_X,Right_Eye_Gaze_Direction_Y,Right_Eye_Gaze_Direction_Z,Right_Eye_Velocity_X,Right_Eye_Velocity_Y,Right_Eye_Velocity_Z,Right_Eye_AngularVelocity_X,Right_Eye_AngularVelocity_Y,Right_Eye_AngularVelocity_Z,Right_Eye_Acceleration_X,Right_Eye_Acceleration_Y,Right_Eye_Acceleration_Z,Right_Eye_AngularAcceleration_X,Right_Eye_AngularAcceleration_Y,Right_Eye_AngularAcceleration_Z,Right_Eye_OpenAmount,Right_Pupil_Diameter,Right_Pupil_Position_X,Right_Pupil_Position_Y,Right_Eye_Openness,Right_Eye_Squeeze,Right_Eye_Wide,Right_Eye_Blink,Right_Eye_Down,Right_Eye_Out,Right_Eye_In,Right_Eye_Up,IPD_inMeters,Center_Eye_Position_X,Center_Eye_Position_Y,Center_Eye_Position_Z,Center_Eye_Rotation_W,Center_Eye_Rotation_X,Center_Eye_Rotation_Y,Center_Eye_Rotation_Z,Center_Eye_Velocity_X,Center_Eye_Velocity_Y,Center_Eye_Velocity_Z,Center_Eye_AngularVelocity_X,Center_Eye_AngularVelocity_Y,Center_Eye_AngularVelocity_Z,Center_Eye_Acceleration_X,Center_Eye_Acceleration_Y,Center_Eye_Acceleration_Z,Center_Eye_AngularAcceleration_X,Center_Eye_AngularAcceleration_Y,Center_Eye_AngularAcceleration_Z,Gaze_Position_X,Gaze_Position_Y,Gaze_Position_Z,Gaze_Rotation_W,Gaze_Rotation_X,Gaze_Rotation_Y,Gaze_Rotation_Z,Gaze_Direction_X,Gaze_Direction_Y,Gaze_Direction_Z,Gaze_Velocity_X,Gaze_Velocity_Y,Gaze_Velocity_Z,Gaze_AngularVelocity_X,Gaze_AngularVelocity_Y,Gaze_AngularVelocity_Z,Gaze_Fixation_Point_Convergence_X,Gaze_Fixation_Point_Convergence_Y,Gaze_Fixation_Point_Convergence_Z,Convergence_Distance,Convergence_Angle_Degrees,Convergence_Angle_Radians
96.907,2025-10-08T00:06:01.3643570Z,638954787613643590,STEVEN100725C,Rod and Frame Pretest,-0.03649,1.05350,0.04667,0.99932,-0.03094,-0.01971,0.00463,-0.03628,1.05648,0.06975,-0.99377,-0.11042,0.01372,-0.00636,-0.02587,-0.21963,0.97524,-0.00146,-0.00023,0.00010,0.00456,-0.02404,0.00847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98389,0.50287,0.49748,1.00000,0.00000,0.00000,0.00000,0.24043,0.00000,0.00000,0.00000,0.03204,1.05422,0.04934,0.99932,-0.03094,-0.01971,0.00463,0.03102,1.05748,0.07569,-0.99345,-0.10976,0.03045,-0.00926,-0.05846,-0.21865,0.97405,-0.00146,-0.00023,0.00010,0.00456,-0.02404,0.00847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17715,0.50221,0.54173,1.00000,0.00000,0.00000,0.00000,0.24043,0.00000,0.00000,0.00000,0.069,-0.00217,1.05386,0.04800,0.99932,-0.03100,-0.01920,0.00450,-0.00146,-0.00023,0.00010,0.00456,-0.02404,0.00847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00262,1.05698,0.07272,0.99398,0.10708,-0.02200,0.00772, -0.04209,-0.21321,0.97610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86959,0.03263
96.919,2025-10-08T00:06:01.3760340Z,638954787613760420,STEVEN100725C,Rod and Frame Pretest,-0.03651,1.05348,0.04667,0.99932,-0.03079,-0.01990,0.00467,-0.03631,1.05647,0.06974,-0.99430,-0.10574,0.01252,-0.00612,-0.02360,-0.21044,0.97732,-0.00173,-0.00047,0.00024,0.00938,-0.02959,0.00812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99367,0.50287,0.49760,1.00000,0.00000,0.00000,0.00000,0.24662,0.00000,0.00000,0.00000,0.03202,1.05421,0.04936,0.99932,-0.03079,-0.01990,0.00467,0.03099,1.05747,0.07570,-0.99399,-0.10510,0.02924,-0.00893,-0.05624,-0.20946,0.97620,-0.00173,-0.00047,0.00024,0.00938,-0.02959,0.00812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17405,0.50204,0.54175,1.00000,0.00000,0.00000,0.00000,0.24662,0.00000,0.00000,0.00000,0.069,-0.00219,1.05386,0.04801,0.99932,-0.03093,-0.01939,0.00454,-0.00173,-0.00047,0.00024,0.00938,-0.02959,0.00812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00265,1.05697,0.07272,0.99422,0.10508,-0.02078,0.00750, -0.03975,-0.20927,0.97705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87221,0.03268
96.938,2025-10-08T00:06:01.3957860Z,638954787613957890,STEVEN100725C,Rod and Frame Pretest,-0.03657,1.05345,0.04665,0.99931,-0.03057,-0.02038,0.00485,-0.03635,1.05644,0.06973,-0.99448,-0.10411,0.01181,-0.00607,-0.02222,-0.20722,0.97804,-0.00202,-0.00059,0.00031,0.01181,-0.03153,0.01443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98290,0.50304,0.49734,1.00000,0.00000,0.00000,0.00000,0.24914,0.00000,0.00000,0.00000,0.03196,1.05420,0.04940,0.99931,-0.03057,-0.02038,0.00485,0.03095,1.05746,0.07573,-0.99418,-0.10348,0.02853,-0.00885,-0.05490,-0.20626,0.97696,-0.00202,-0.00059,0.00031,0.01181,-0.03153,0.01443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17399,0.50191,0.54191,1.00000,0.00000,0.00000,0.00000,0.24914,0.00000,0.00000,0.00000,0.069,-0.00222,1.05384,0.04801,0.99932,-0.03081,-0.01965,0.00463,-0.00202,-0.00059,0.00031,0.01181,-0.03153,0.01443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00270,1.05695,0.07273,0.99440,0.10346,-0.02008,0.00742, -0.03839,-0.20605,0.97779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87409,0.03271
96.960,2025-10-08T00:06:01.4177550Z,638954787614177630,STEVEN100725C,Rod and Frame Pretest,-0.03660,1.05341,0.04665,0.99931,-0.03037,-0.02053,0.00516,-0.03641,1.05640,0.06972,-0.99455,-0.10342,0.01159,-0.00623,-0.02177,-0.20585,0.97834,-0.00174,-0.00060,0.00033,0.01218,-0.02525,0.01555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.97330,0.50291,0.49760,1.00000,0.00000,0.00000,0.00000,0.25010,0.00000,0.00000,0.00000,0.03192,1.05420,0.04943,0.99931,-0.03037,-0.02053,0.00516,0.03088,1.05745,0.07576,-0.99426,-0.10279,0.02832,-0.00899,-0.05446,-0.20491,0.97726,-0.00174,-0.00060,0.00033,0.01218,-0.02525,0.01555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.18109,0.50179,0.54187,1.00000,0.00000,0.00000,0.00000,0.25010,0.00000,0.00000,0.00000,0.069,-0.00226,1.05383,0.04802,0.99932,-0.03064,-0.01995,0.00482,-0.00174,-0.00060,0.00033,0.01218,-0.02525,0.01555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00275,1.05693,0.07274,0.99448,0.10275,-0.01985,0.00755, -0.03792,-0.20466,0.97810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87492,0.03272
96.973,2025-10-08T00:06:01.4307330Z,638954787614307420,STEVEN100725C,Rod and Frame Pretest,-0.03662,1.05339,0.04665,0.99931,-0.03029,-0.02064,0.00527,-0.03644,1.05638,0.06972,-0.99446,-0.10430,0.01160,-0.00637,-0.02175,-0.20758,0.97798,-0.00139,-0.00047,0.00025,0.00936,-0.01922,0.01426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.97989,0.50091,0.49870,1.00000,0.00000,0.00000,0.00000,0.25154,0.00000,0.00000,0.00000,0.03191,1.05419,0.04944,0.99931,-0.03029,-0.02064,0.00527,0.03085,1.05744,0.07577,-0.99417,-0.10367,0.02833,-0.00915,-0.05443,-0.20665,0.97690,-0.00139,-0.00047,0.00025,0.00936,-0.01922,0.01426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.17635,0.50185,0.54247,1.00000,0.00000,0.00000,0.00000,0.25154,0.00000,0.00000,0.00000,0.069,-0.00228,1.05382,0.04803,0.99932,-0.03055,-0.02010,0.00496,-0.00139,-0.00047,0.00025,0.00936,-0.01922,0.01426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00279,1.05691,0.07274,0.99443,0.10317,-0.02002,0.00772, -0.03823,-0.20550,0.97791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87398,0.03271
96.996,2025-10-08T00:06:01.4530140Z,638954787614530170,STEVEN100725C,Rod and Frame Pretest,-0.03663,1.05338,0.04665,0.99931,-0.03032,-0.02060,0.00548,-0.03647,1.05636,0.06971,-0.99414,-0.10745,0.01023,-0.00638,-0.01897,-0.21378,0.97670,-0.00079,-0.00005,-0.00001,0.00080,-0.00792,0.01316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.97077,0.49914,0.50015,1.00000,0.00000,0.00000,0.00000,0.25512,0.00000,0.00000,0.00000,0.03190,1.05421,0.04944,0.99931,-0.03032,-0.02060,0.00548,0.03082,1.05744,0.07579,-0.99387,-0.10685,0.02695,-0.00921,-0.05160,-0.21288,0.97571,-0.00079,-0.00005,-0.00001,0.00080,-0.00792,0.01316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.18411,0.50096,0.54511,1.00000,0.00000,0.00000,0.00000,0.25512,0.00000,0.00000,0.00000,0.069,-0.00231,1.05381,0.04803,0.99932,-0.03046,-0.02025,0.00516,-0.00079,-0.00005,-0.00001,0.00080,-0.00792,0.01316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00282,1.05690,0.07275,0.99408,0.10682,-0.01851,0.00774, -0.03515,-0.21266,0.97649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.87074,0.03265
97.014,2025-10-08T00:06:01.4714560Z,638954787614714800,STEVEN100725C,Rod and Frame Pretest,-0.03662,1.05340,0.04663,0.99931,-0.03059,-0.02046,0.00561,-0.03649,1.05635,0.06971,-0.99366,-0.11198,0.00763,-0.00612,-0.01380,-0.22263,0.97481,-0.00052,0.00040,-0.00030,-0.00850,-0.00232,0.01353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.95149,0.49909,0.50020,1.00000,0.00000,0.00000,0.00000,0.26498,0.00000,0.00000,0.00000,0.03190,1.05425,0.04941,0.99931,-0.03059,-0.02046,0.00561,0.03080,1.05746,0.07579,-0.99344,-0.11141,0.02433,-0.00903,-0.04633,-0.22179,0.97399,-0.00052,0.00040,-0.00030,-0.00850,-0.00232,0.01353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.19980,0.50115,0.54601,1.00000,0.00000,0.00000,0.00000,0.26498,0.00000,0.00000,0.00000,0.069,-0.00233,1.05381,0.04803,0.99932,-0.03047,-0.02030,0.00532,-0.00052,0.00040,-0.00030,-0.00850,-0.00232,0.01353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00284,1.05690,0.07275,0.99368,0.11092,-0.01553,0.00747, -0.02922,-0.22067,0.97491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86551,0.03256
97.026,2025-10-08T00:06:01.4829890Z,638954787614830000,STEVEN100725C,Rod and Frame Pretest,-0.03662,1.05340,0.04663,0.99930,-0.03074,-0.02035,0.00576,-0.03649,1.05635,0.06970,-0.99386,-0.11022,0.00750,-0.00618,-0.01354,-0.21918,0.97559,-0.00049,0.00056,-0.00041,-0.01185,-0.00078,0.01536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.94958,0.49909,0.50020,1.00000,0.00000,0.00000,0.00000,0.26774,0.00000,0.00000,0.00000,0.03191,1.05427,0.04939,0.99930,-0.03074,-0.02035,0.00576,0.03079,1.05747,0.07578,-0.99363,-0.10965,0.02420,-0.00906,-0.04611,-0.21835,0.97478,-0.00049,0.00056,-0.00041,-0.01185,-0.00078,0.01536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.21242,0.50115,0.54601,1.00000,0.00000,0.00000,0.00000,0.26774,0.00000,0.00000,0.00000,0.069,-0.00233,1.05381,0.04803,0.99931,-0.03051,-0.02031,0.00541,-0.00049,0.00056,-0.00041,-0.01185,-0.00078,0.01536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00285,1.05691,0.07274,0.99382,0.10962,-0.01578,0.00759, -0.02971,-0.21813,0.97547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86739,0.03259
97.052,2025-10-08T00:06:01.5094340Z,638954787615094370,STEVEN100725C,Rod and Frame Pretest,-0.03664,1.05342,0.04660,0.99929,-0.03107,-0.02045,0.00595,-0.03652,1.05636,0.06969,-0.99351,-0.11330,0.00796,-0.00650,-0.01434,-0.22523,0.97420,-0.00084,0.00096,-0.00070,-0.02028,-0.00835,0.01446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.95040,0.49908,0.50037,1.00000,0.00000,0.00000,0.00000,0.27482,0.00000,0.00000,0.00000,0.03188,1.05431,0.04938,0.99929,-0.03107,-0.02045,0.00595,0.03077,1.05751,0.07577,-0.99327,-0.11273,0.02465,-0.00943,-0.04685,-0.22441,0.97337,-0.00084,0.00096,-0.00070,-0.02028,-0.00835,0.01446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.21426,0.50118,0.54653,1.00000,0.00000,0.00000,0.00000,0.27482,0.00000,0.00000,0.00000,0.069,-0.00235,1.05383,0.04802,0.99931,-0.03068,-0.02037,0.00561,-0.00084,0.00096,-0.00070,-0.02028,-0.00835,0.01446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00287,1.05693,0.07273,0.99346,0.11273,-0.01623,0.00792, -0.03046,-0.22423,0.97406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86383,0.03253
97.064,2025-10-08T00:06:01.5215930Z,638954787615216040,STEVEN100725C,Rod and Frame Pretest,-0.03666,1.05343,0.04659,0.99928,-0.03115,-0.02060,0.00595,-0.03653,1.05637,0.06968,-0.99354,-0.11302,0.00800,-0.00656,-0.01441,-0.22468,0.97433,-0.00061,0.00094,-0.00068,-0.01980,-0.00692,0.00930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.94848,0.49909,0.50058,1.00000,0.00000,0.00000,0.00000,0.27722,0.00000,0.00000,0.00000,0.03187,1.05432,0.04938,0.99928,-0.03115,-0.02060,0.00595,0.03076,1.05753,0.07577,-0.99331,-0.11245,0.02469,-0.00950,-0.04692,-0.22387,0.97349,-0.00061,0.00094,-0.00068,-0.01980,-0.00692,0.00930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22140,0.50122,0.54663,1.00000,0.00000,0.00000,0.00000,0.27722,0.00000,0.00000,0.00000,0.069,-0.00236,1.05384,0.04801,0.99930,-0.03078,-0.02041,0.00569,-0.00061,0.00094,-0.00068,-0.01980,-0.00692,0.00930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00288,1.05694,0.07272,0.99337,0.11364,-0.01535,0.00786, -0.02871,-0.22602,0.97370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86414,0.03254
97.083,2025-10-08T00:06:01.5400050Z,638954787615400100,STEVEN100725C,Rod and Frame Pretest,-0.03666,1.05345,0.04657,0.99928,-0.03140,-0.02068,0.00585,-0.03654,1.05639,0.06965,-0.99354,-0.11298,0.00815,-0.00665,-0.01469,-0.22461,0.97434,-0.00038,0.00110,-0.00077,-0.02292,-0.00670,0.00216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.93983,0.49910,0.50052,1.00000,0.00000,0.00000,0.00000,0.27896,0.00000,0.00000,0.00000,0.03187,1.05434,0.04937,0.99928,-0.03140,-0.02068,0.00585,0.03074,1.05756,0.07576,-0.99330,-0.11241,0.02484,-0.00959,-0.04720,-0.22380,0.97349,-0.00038,0.00110,-0.00077,-0.02292,-0.00670,0.00216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22565,0.50125,0.54662,1.00000,0.00000,0.00000,0.00000,0.27896,0.00000,0.00000,0.00000,0.069,-0.00237,1.05386,0.04800,0.99929,-0.03097,-0.02049,0.00576,-0.00038,0.00110,-0.00077,-0.02292,-0.00670,0.00216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00290,1.05697,0.07271,0.99350,0.11235,-0.01654,0.00812, -0.03105,-0.22350,0.97421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86393,0.03253
97.105,2025-10-08T00:06:01.5621550Z,638954787615621640,STEVEN100725C,Rod and Frame Pretest,-0.03666,1.05350,0.04654,0.99926,-0.03183,-0.02071,0.00581,-0.03656,1.05643,0.06963,-0.99341,-0.11422,0.00742,-0.00656,-0.01323,-0.22704,0.97380,-0.00021,0.00125,-0.00087,-0.02614,-0.00605,-0.00235,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.93394,0.49911,0.50065,1.00000,0.00000,0.00000,0.00000,0.28059,0.00000,0.00000,0.00000,0.03187,1.05438,0.04935,0.99926,-0.03183,-0.02071,0.00581,0.03073,1.05761,0.07574,-0.99318,-0.11367,0.02411,-0.00953,-0.04571,-0.22624,0.97300,-0.00021,0.00125,-0.00087,-0.02614,-0.00605,-0.00235,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22086,0.50114,0.54672,1.00000,0.00000,0.00000,0.00000,0.28059,0.00000,0.00000,0.00000,0.069,-0.00238,1.05388,0.04798,0.99928,-0.03124,-0.02058,0.00580,-0.00021,0.00125,-0.00087,-0.02614,-0.00605,-0.00235,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00291,1.05701,0.07269,0.99336,0.11366,-0.01580,0.00805, -0.02956,-0.22607,0.97366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86215,0.03250
97.118,2025-10-08T00:06:01.5749600Z,638954787615749720,STEVEN100725C,Rod and Frame Pretest,-0.03665,1.05352,0.04653,0.99926,-0.03197,-0.02069,0.00563,-0.03656,1.05645,0.06962,-0.99344,-0.11390,0.00725,-0.00649,-0.01293,-0.22641,0.97395,0.00018,0.00114,-0.00078,-0.02379,-0.00399,-0.01206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.94274,0.49890,0.50090,1.00000,0.00000,0.00000,0.00000,0.28203,0.00000,0.00000,0.00000,0.03188,1.05438,0.04934,0.99926,-0.03197,-0.02069,0.00563,0.03072,1.05763,0.07573,-0.99322,-0.11335,0.02394,-0.00947,-0.04542,-0.22561,0.97316,0.00018,0.00114,-0.00078,-0.02379,-0.00399,-0.01206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22012,0.50114,0.54672,1.00000,0.00000,0.00000,0.00000,0.28203,0.00000,0.00000,0.00000,0.069,-0.00239,1.05390,0.04797,0.99928,-0.03143,-0.02063,0.00577,0.00018,0.00114,-0.00078,-0.02379,-0.00399,-0.01206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00292,1.05704,0.07267,0.99341,0.11330,-0.01553,0.00797, -0.02905,-0.22536,0.97384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86225,0.03250
97.141,2025-10-08T00:06:01.5978740Z,638954787615978770,STEVEN100725C,Rod and Frame Pretest,-0.03663,1.05356,0.04651,0.99925,-0.03216,-0.02068,0.00534,-0.03655,1.05650,0.06960,-0.99345,-0.11382,0.00728,-0.00638,-0.01301,-0.22625,0.97398,0.00038,0.00092,-0.00062,-0.01916,0.00008,-0.01191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.95958,0.49891,0.50087,1.00000,0.00000,0.00000,0.00000,0.28380,0.00000,0.00000,0.00000,0.03190,1.05438,0.04933,0.99925,-0.03216,-0.02068,0.00534,0.03073,1.05766,0.07572,-0.99323,-0.11327,0.02397,-0.00936,-0.04549,-0.22545,0.97319,0.00038,0.00092,-0.00062,-0.01916,0.00008,-0.01191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22681,0.50120,0.54673,1.00000,0.00000,0.00000,0.00000,0.28380,0.00000,0.00000,0.00000,0.069,-0.00238,1.05392,0.04795,0.99927,-0.03165,-0.02064,0.00567,0.00038,0.00092,-0.00062,-0.01916,0.00008,-0.01191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00291,1.05707,0.07266,0.99343,0.11309,-0.01564,0.00788, -0.02929,-0.22495,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86204,0.03250
97.152,2025-10-08T00:06:01.6097990Z,638954787616098100,STEVEN100725C,Rod and Frame Pretest,-0.03662,1.05356,0.04652,0.99926,-0.03220,-0.02054,0.00538,-0.03655,1.05652,0.06959,-0.99347,-0.11368,0.00736,-0.00634,-0.01319,-0.22597,0.97404,0.00055,0.00094,-0.00062,-0.01945,0.00356,-0.01207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.96200,0.49887,0.50081,1.00000,0.00000,0.00000,0.00000,0.28417,0.00000,0.00000,0.00000,0.03191,1.05439,0.04932,0.99926,-0.03220,-0.02054,0.00538,0.03074,1.05768,0.07570,-0.99325,-0.11310,0.02405,-0.00931,-0.04566,-0.22513,0.97326,0.00055,0.00094,-0.00062,-0.01945,0.00356,-0.01207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22233,0.50120,0.54673,1.00000,0.00000,0.00000,0.00000,0.28417,0.00000,0.00000,0.00000,0.069,-0.00238,1.05394,0.04794,0.99927,-0.03180,-0.02062,0.00560,0.00055,0.00094,-0.00062,-0.01945,0.00356,-0.01207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00291,1.05709,0.07265,0.99343,0.11310,-0.01564,0.00782, -0.02931,-0.22497,0.97393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86173,0.03249
97.171,2025-10-08T00:06:01.6284080Z,638954787616284090,STEVEN100725C,Rod and Frame Pretest,-0.03659,1.05359,0.04651,0.99925,-0.03249,-0.02033,0.00532,-0.03653,1.05656,0.06958,-0.99350,-0.11344,0.00737,-0.00626,-0.01323,-0.22549,0.97415,0.00098,0.00101,-0.00065,-0.02078,0.01263,-0.01113,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.96029,0.49892,0.50097,1.00000,0.00000,0.00000,0.00000,0.28488,0.00000,0.00000,0.00000,0.03194,1.05441,0.04928,0.99925,-0.03249,-0.02033,0.00532,0.03075,1.05771,0.07568,-0.99327,-0.11288,0.02406,-0.00925,-0.04571,-0.22468,0.97336,0.00098,0.00101,-0.00065,-0.02078,0.01263,-0.01113,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.21446,0.50107,0.54670,1.00000,0.00000,0.00000,0.00000,0.28488,0.00000,0.00000,0.00000,0.069,-0.00236,1.05396,0.04793,0.99926,-0.03203,-0.02054,0.00553,0.00098,0.00101,-0.00065,-0.02078,0.01263,-0.01113,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00289,1.05713,0.07263,0.99346,0.11284,-0.01556,0.00773, -0.02918,-0.22445,0.97405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86215,0.03250
97.193,2025-10-08T00:06:01.6501240Z,638954787616501350,STEVEN100725C,Rod and Frame Pretest,-0.03654,1.05363,0.04653,0.99925,-0.03275,-0.01988,0.00514,-0.03649,1.05660,0.06957,-0.99356,-0.11287,0.00743,-0.00614,-0.01338,-0.22438,0.97441,0.00154,0.00102,-0.00063,-0.02095,0.02198,-0.01412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.96113,0.49891,0.50087,1.00000,0.00000,0.00000,0.00000,0.28493,0.00000,0.00000,0.00000,0.03199,1.05443,0.04924,0.99925,-0.03275,-0.01988,0.00514,0.03080,1.05774,0.07565,-0.99334,-0.11231,0.02412,-0.00913,-0.04587,-0.22356,0.97361,0.00154,0.00102,-0.00063,-0.02095,0.02198,-0.01412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.22733,0.50112,0.54674,1.00000,0.00000,0.00000,0.00000,0.28493,0.00000,0.00000,0.00000,0.069,-0.00233,1.05399,0.04791,0.99926,-0.03230,-0.02034,0.00541,0.00154,0.00102,-0.00063,-0.02095,0.02198,-0.01412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00285,1.05717,0.07261,0.99352,0.11229,-0.01573,0.00764, -0.02954,-0.22337,0.97429,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.86246,0.03251
