Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Left_Eye_Position_X,Left_Eye_Position_Y,Left_Eye_Position_Z,Left_Eye_Rotation_W,Left_Eye_Rotation_X,Left_Eye_Rotation_Y,Left_Eye_Rotation_Z,Left_Eye_Gaze_Position_X,Left_Eye_Gaze_Position_Y,Left_Eye_Gaze_Position_Z,Left_Eye_Gaze_Rotation_W,Left_Eye_Gaze_Rotation_X,Left_Eye_Gaze_Rotation_Y,Left_Eye_Gaze_Rotation_Z,Left_Eye_Gaze_Direction_X,Left_Eye_Gaze_Direction_Y,Left_Eye_Gaze_Direction_Z,Left_Eye_Velocity_X,Left_Eye_Velocity_Y,Left_Eye_Velocity_Z,Left_Eye_AngularVelocity_X,Left_Eye_AngularVelocity_Y,Left_Eye_AngularVelocity_Z,Left_Eye_Acceleration_X,Left_Eye_Acceleration_Y,Left_Eye_Acceleration_Z,Left_Eye_AngularAcceleration_X,Left_Eye_AngularAcceleration_Y,Left_Eye_AngularAcceleration_Z,Left_Eye_OpenAmount,Left_Pupil_Diameter,Left_Pupil_Position_X,Left_Pupil_Position_Y,Left_Eye_Openness,Left_Eye_Squeeze,Left_Eye_Wide,Left_Eye_Blink,Left_Eye_Down,Left_Eye_Out,Left_Eye_In,Left_Eye_Up,Right_Eye_Position_X,Right_Eye_Position_Y,Right_Eye_Position_Z,Right_Eye_Rotation_W,Right_Eye_Rotation_X,Right_Eye_Rotation_Y,Right_Eye_Rotation_Z,Right_Eye_Gaze_Position_X,Right_Eye_Gaze_Position_Y,Right_Eye_Gaze_Position_Z,Right_Eye_Gaze_Rotation_W,Right_Eye_Gaze_Rotation_X,Right_Eye_Gaze_Rotation_Y,Right_Eye_Gaze_Rotation_Z,Right_Eye_Gaze_Direction_X,Right_Eye_Gaze_Direction_Y,Right_Eye_Gaze_Direction_Z,Right_Eye_Velocity_X,Right_Eye_Velocity_Y,Right_Eye_Velocity_Z,Right_Eye_AngularVelocity_X,Right_Eye_AngularVelocity_Y,Right_Eye_AngularVelocity_Z,Right_Eye_Acceleration_X,Right_Eye_Acceleration_Y,Right_Eye_Acceleration_Z,Right_Eye_AngularAcceleration_X,Right_Eye_AngularAcceleration_Y,Right_Eye_AngularAcceleration_Z,Right_Eye_OpenAmount,Right_Pupil_Diameter,Right_Pupil_Position_X,Right_Pupil_Position_Y,Right_Eye_Openness,Right_Eye_Squeeze,Right_Eye_Wide,Right_Eye_Blink,Right_Eye_Down,Right_Eye_Out,Right_Eye_In,Right_Eye_Up,IPD_inMeters,Center_Eye_Position_X,Center_Eye_Position_Y,Center_Eye_Position_Z,Center_Eye_Rotation_W,Center_Eye_Rotation_X,Center_Eye_Rotation_Y,Center_Eye_Rotation_Z,Center_Eye_Velocity_X,Center_Eye_Velocity_Y,Center_Eye_Velocity_Z,Center_Eye_AngularVelocity_X,Center_Eye_AngularVelocity_Y,Center_Eye_AngularVelocity_Z,Center_Eye_Acceleration_X,Center_Eye_Acceleration_Y,Center_Eye_Acceleration_Z,Center_Eye_AngularAcceleration_X,Center_Eye_AngularAcceleration_Y,Center_Eye_AngularAcceleration_Z,Gaze_Position_X,Gaze_Position_Y,Gaze_Position_Z,Gaze_Rotation_W,Gaze_Rotation_X,Gaze_Rotation_Y,Gaze_Rotation_Z,Gaze_Direction_X,Gaze_Direction_Y,Gaze_Direction_Z,Gaze_Velocity_X,Gaze_Velocity_Y,Gaze_Velocity_Z,Gaze_AngularVelocity_X,Gaze_AngularVelocity_Y,Gaze_AngularVelocity_Z,Gaze_Fixation_Point_Convergence_X,Gaze_Fixation_Point_Convergence_Y,Gaze_Fixation_Point_Convergence_Z,Convergence_Distance,Convergence_Angle_Degrees,Convergence_Angle_Radians
478.520,2025-10-08T00:12:22.9770790Z,638954791429770880,STEVEN100725C,Rapid Scanning Task,-0.06371,1.03462,0.01807,0.91873,0.14594,-0.36266,0.05574,-0.07844,1.02815,0.03442,-0.93787,-0.12734,0.31835,-0.05331,-0.58357,-0.27279,0.76487,0.00336,0.02109,-0.00330,-0.37058,0.05292,0.09210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.88401,0.50798,0.47363,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01367,1.03388,0.06497,0.91873,0.14594,-0.36266,0.05574,-0.03138,1.02514,0.08300,-0.93011,-0.12789,0.34080,-0.04888,-0.62146,-0.27123,0.73500,0.00336,0.02109,-0.00330,-0.37058,0.05292,0.09210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.01474,0.48898,0.51438,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03892,1.03353,0.04152,0.91698,0.15106,-0.36548,0.05242,0.00336,0.02109,-0.00330,-0.37058,0.05292,0.09210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05492,1.02652,0.05872,0.93405,0.12791,-0.32952,0.05107, -0.60251,-0.27260,0.75012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.76612,0.04828
478.544,2025-10-08T00:12:23.0009310Z,638954791430009430,STEVEN100725C,Rapid Scanning Task,-0.06373,1.03587,0.01723,0.91886,0.13455,-0.36614,0.05940,-0.07845,1.02906,0.03418,-0.93776,-0.12031,0.32166,-0.05163,-0.59085,-0.25885,0.76413,-0.00165,0.03480,-0.01288,-0.61135,-0.09090,0.19624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.86740,0.50831,0.47373,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01405,1.03543,0.06452,0.91886,0.13455,-0.36614,0.05940,-0.03151,1.02630,0.08288,-0.93025,-0.12082,0.34320,-0.04751,-0.62704,-0.25740,0.73523,-0.00165,0.03480,-0.01288,-0.61135,-0.09090,0.19624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00870,0.48890,0.51431,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03890,1.03428,0.04130,0.91773,0.14435,-0.36642,0.05168,-0.00165,0.03480,-0.01288,-0.61135,-0.09090,0.19624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05497,1.02758,0.05855,0.93429,0.12083,-0.33171,0.04966, -0.60783,-0.25873,0.75073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.65461,0.04633
478.578,2025-10-08T00:12:23.0357690Z,638954791430357770,STEVEN100725C,Rapid Scanning Task,-0.06377,1.03705,0.01613,0.91847,0.12204,-0.37114,0.06144,-0.07876,1.03198,0.03435,-0.93724,-0.10856,0.32761,-0.04967,-0.60331,-0.23604,0.76178,-0.00382,0.03429,-0.01597,-0.60625,-0.14359,0.22671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.94793,0.50620,0.47485,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01462,1.03715,0.06397,0.91847,0.12204,-0.37114,0.06144,-0.03200,1.02834,0.08253,-0.92987,-0.10903,0.34834,-0.04596,-0.63780,-0.23478,0.73355,-0.00382,0.03429,-0.01597,-0.60625,-0.14359,0.22671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99695,0.48949,0.51621,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03901,1.03548,0.04078,0.91819,0.13334,-0.36954,0.05094,-0.00382,0.03429,-0.01597,-0.60625,-0.14359,0.22671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05535,1.02997,0.05850,0.93369,0.10955,-0.33755,0.04779, -0.61987,-0.23683,0.74811,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.55482,0.04459
478.599,2025-10-08T00:12:23.0558930Z,638954791430559020,STEVEN100725C,Rapid Scanning Task,-0.06370,1.03741,0.01591,0.91885,0.11716,-0.37205,0.05970,-0.07879,1.03272,0.03402,-0.93694,-0.10349,0.33019,-0.04899,-0.60860,-0.22627,0.76053,-0.00034,0.02820,-0.01100,-0.50110,-0.05337,0.17527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.97653,0.50500,0.47530,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01463,1.03773,0.06383,0.91885,0.11716,-0.37205,0.05970,-0.03219,1.02932,0.08237,-0.92977,-0.10393,0.35021,-0.04553,-0.64177,-0.22515,0.73311,-0.00034,0.02820,-0.01100,-0.50110,-0.05337,0.17527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99902,0.48959,0.51758,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03906,1.03616,0.04049,0.91844,0.12708,-0.37115,0.05059,-0.00034,0.02820,-0.01100,-0.50110,-0.05337,0.17527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05549,1.03094,0.05821,0.93347,0.10376,-0.34006,0.04717, -0.62508,-0.22579,0.74719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.46657,0.04305
478.621,2025-10-08T00:12:23.0787760Z,638954791430787880,STEVEN100725C,Rapid Scanning Task,-0.06357,1.03755,0.01608,0.91998,0.11431,-0.37057,0.05703,-0.07876,1.03336,0.03386,-0.93679,-0.09849,0.33227,-0.04820,-0.61304,-0.21655,0.75980,0.00293,0.02234,-0.00596,-0.39819,0.04365,0.13933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98517,0.50413,0.47557,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01434,1.03805,0.06383,0.91998,0.11431,-0.37057,0.05703,-0.03220,1.03020,0.08226,-0.92986,-0.09890,0.35150,-0.04497,-0.64480,-0.21555,0.73333,0.00293,0.02234,-0.00596,-0.39819,0.04365,0.13933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02102,0.48979,0.51896,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03903,1.03671,0.04031,0.91897,0.12201,-0.37158,0.05033,0.00293,0.02234,-0.00596,-0.39819,0.04365,0.13933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05549,1.03172,0.05807,0.93341,0.09867,-0.34184,0.04647, -0.62898,-0.21597,0.74682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.36943,0.04135
478.654,2025-10-08T00:12:23.1113450Z,638954791431113590,STEVEN100725C,Rapid Scanning Task,-0.06347,1.03760,0.01631,0.92110,0.11191,-0.36891,0.05431,-0.07867,1.03404,0.03383,-0.93707,-0.09468,0.33257,-0.04830,-0.61413,-0.20957,0.76087,0.00374,0.01369,-0.00198,-0.24455,0.07983,0.08652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00528,0.50359,0.47677,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01403,1.03831,0.06384,0.92110,0.11191,-0.36891,0.05431,-0.03206,1.03118,0.08220,-0.92994,-0.09510,0.35234,-0.04513,-0.64671,-0.20867,0.73363,0.00374,0.01369,-0.00198,-0.24455,0.07983,0.08652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.05894,0.49011,0.52017,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03892,1.03727,0.04019,0.91988,0.11664,-0.37107,0.05023,0.00374,0.01369,-0.00198,-0.24455,0.07983,0.08652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05538,1.03253,0.05801,0.93354,0.09493,-0.34251,0.04659, -0.63065,-0.20915,0.74735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.43381,0.04248
478.678,2025-10-08T00:12:23.1355640Z,638954791431355700,STEVEN100725C,Rapid Scanning Task,-0.06342,1.03758,0.01648,0.92162,0.11134,-0.36806,0.05241,-0.07858,1.03430,0.03392,-0.93722,-0.09394,0.33233,-0.04857,-0.61380,-0.20836,0.76147,0.00393,0.00659,0.00106,-0.11748,0.09114,0.03130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00661,0.50368,0.47710,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01386,1.03830,0.06389,0.92162,0.11134,-0.36806,0.05241,-0.03189,1.03157,0.08222,-0.92990,-0.09435,0.35260,-0.04540,-0.64720,-0.20749,0.73354,0.00393,0.00659,0.00106,-0.11748,0.09114,0.03130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.05591,0.49112,0.52080,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03882,1.03752,0.04018,0.92052,0.11423,-0.37023,0.05020,0.00393,0.00659,0.00106,-0.11748,0.09114,0.03130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05525,1.03290,0.05806,0.93361,0.09392,-0.34257,0.04685, -0.63085,-0.20746,0.74765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.49505,0.04355
478.704,2025-10-08T00:12:23.1608760Z,638954791431608830,STEVEN100725C,Rapid Scanning Task,-0.06335,1.03757,0.01669,0.92218,0.11113,-0.36695,0.05076,-0.07848,1.03448,0.03409,-0.93746,-0.09403,0.33159,-0.04875,-0.61254,-0.20862,0.76242,0.00566,0.00643,0.00275,-0.11422,0.12350,0.00427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00610,0.50385,0.47738,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01366,1.03825,0.06396,0.92218,0.11113,-0.36695,0.05076,-0.03166,1.03182,0.08228,-0.92987,-0.09444,0.35264,-0.04552,-0.64722,-0.20774,0.73345,0.00566,0.00643,0.00275,-0.11422,0.12350,0.00427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.05200,0.49128,0.52075,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03870,1.03767,0.04023,0.92115,0.11288,-0.36909,0.05003,0.00566,0.00643,0.00275,-0.11422,0.12350,0.00427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05510,1.03311,0.05816,0.93370,0.09399,-0.34228,0.04703, -0.63034,-0.20772,0.74802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.58974,0.04520
478.733,2025-10-08T00:12:23.1899970Z,638954791431900090,STEVEN100725C,Rapid Scanning Task,-0.06317,1.03785,0.01707,0.92402,0.10814,-0.36320,0.05078,-0.07830,1.03474,0.03438,-0.93789,-0.09385,0.33040,-0.04890,-0.61057,-0.20834,0.76406,0.00847,0.00826,0.00459,-0.14647,0.19792,0.01682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98789,0.50421,0.47744,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01312,1.03870,0.06395,0.92402,0.10814,-0.36320,0.05078,-0.03128,1.03220,0.08237,-0.92999,-0.09426,0.35235,-0.04562,-0.64676,-0.20747,0.73393,0.00847,0.00826,0.00459,-0.14647,0.19792,0.01682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.04925,0.49127,0.52052,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03849,1.03790,0.04034,0.92225,0.11081,-0.36703,0.04970,0.00847,0.00826,0.00459,-0.14647,0.19792,0.01682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05481,1.03345,0.05836,0.93421,0.09323,-0.34111,0.04700, -0.62857,-0.20625,0.74991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.69856,0.04710
478.754,2025-10-08T00:12:23.2115690Z,638954791432115780,STEVEN100725C,Rapid Scanning Task,-0.06305,1.03794,0.01740,0.92536,0.10669,-0.36022,0.05061,-0.07812,1.03495,0.03471,-0.93858,-0.09297,0.32867,-0.04895,-0.60786,-0.20669,0.76667,0.00940,0.00778,0.00558,-0.13736,0.22578,0.01744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98402,0.50452,0.47758,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01272,1.03893,0.06398,0.92536,0.10669,-0.36022,0.05061,-0.03086,1.03252,0.08248,-0.93061,-0.09337,0.35094,-0.04569,-0.64465,-0.20586,0.73624,0.00940,0.00778,0.00558,-0.13736,0.22578,0.01744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.04864,0.49161,0.52072,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03829,1.03808,0.04045,0.92326,0.10921,-0.36498,0.04959,0.00940,0.00778,0.00558,-0.13736,0.22578,0.01744,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05454,1.03369,0.05856,0.93458,0.09295,-0.34015,0.04718, -0.62703,-0.20583,0.75131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.73617,0.04776
478.776,2025-10-08T00:12:23.2336170Z,638954791432336290,STEVEN100725C,Rapid Scanning Task,-0.06291,1.03802,0.01775,0.92666,0.10546,-0.35732,0.04998,-0.07793,1.03512,0.03506,-0.93920,-0.09264,0.32698,-0.04904,-0.60511,-0.20608,0.76901,0.01026,0.00606,0.00702,-0.10595,0.24340,-0.00686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99037,0.50500,0.47785,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01231,1.03909,0.06403,0.92666,0.10546,-0.35732,0.04998,-0.03044,1.03278,0.08260,-0.93114,-0.09304,0.34960,-0.04578,-0.64254,-0.20528,0.73824,0.01026,0.00606,0.00702,-0.10595,0.24340,-0.00686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.03322,0.49288,0.52071,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03806,1.03824,0.04060,0.92443,0.10770,-0.36247,0.04945,0.01026,0.00606,0.00702,-0.10595,0.24340,-0.00686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05422,1.03393,0.05881,0.93524,0.09243,-0.33846,0.04727, -0.62434,-0.20489,0.75381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.77714,0.04847
478.811,2025-10-08T00:12:23.2678690Z,638954791432678790,STEVEN100725C,Rapid Scanning Task,-0.06268,1.03808,0.01848,0.92865,0.10496,-0.35263,0.04728,-0.07759,1.03531,0.03574,-0.94018,-0.09314,0.32408,-0.04866,-0.60032,-0.20667,0.77260,0.01378,0.00343,0.01121,-0.05728,0.30296,-0.08775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99329,0.50596,0.47827,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01155,1.03905,0.06419,0.92865,0.10496,-0.35263,0.04728,-0.02966,1.03302,0.08285,-0.93204,-0.09351,0.34712,-0.04541,-0.63856,-0.20585,0.74153,0.01378,0.00343,0.01121,-0.05728,0.30296,-0.08775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02556,0.49406,0.52080,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03767,1.03840,0.04090,0.92624,0.10651,-0.35828,0.04877,0.01378,0.00343,0.01121,-0.05728,0.30296,-0.08775,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05366,1.03416,0.05926,0.93616,0.09284,-0.33583,0.04694, -0.62007,-0.20536,0.75719,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.82348,0.04928
478.833,2025-10-08T00:12:23.2899750Z,638954791432899820,STEVEN100725C,Rapid Scanning Task,-0.06240,1.03823,0.01917,0.93062,0.10437,-0.34791,0.04483,-0.07726,1.03546,0.03637,-0.94102,-0.09409,0.32148,-0.04781,-0.59604,-0.20783,0.77560,0.01642,0.00447,0.01296,-0.07553,0.34073,-0.12988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98533,0.50676,0.47853,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01081,1.03904,0.06437,0.93062,0.10437,-0.34791,0.04483,-0.02896,1.03312,0.08308,-0.93287,-0.09443,0.34474,-0.04458,-0.63478,-0.20692,0.74447,0.01642,0.00447,0.01296,-0.07553,0.34073,-0.12988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.01225,0.49466,0.52090,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03730,1.03848,0.04120,0.92776,0.10616,-0.35458,0.04767,0.01642,0.00447,0.01296,-0.07553,0.34073,-0.12988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05316,1.03428,0.05969,0.93698,0.09378,-0.33338,0.04614, -0.61609,-0.20651,0.76013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.84840,0.04971
478.855,2025-10-08T00:12:23.3118570Z,638954791433118730,STEVEN100725C,Rapid Scanning Task,-0.06216,1.03853,0.01966,0.93238,0.10247,-0.34386,0.04386,-0.07694,1.03569,0.03696,-0.94177,-0.09450,0.31930,-0.04679,-0.59257,-0.20787,0.77824,0.01679,0.00777,0.01163,-0.13536,0.34242,-0.10846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98575,0.50765,0.47883,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01018,1.03927,0.06441,0.93238,0.10247,-0.34386,0.04386,-0.02828,1.03329,0.08329,-0.93357,-0.09480,0.34288,-0.04357,-0.63195,-0.20688,0.74689,0.01679,0.00777,0.01163,-0.13536,0.34242,-0.10846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02115,0.49582,0.52036,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03694,1.03862,0.04146,0.92926,0.10537,-0.35103,0.04643,0.01679,0.00777,0.01163,-0.13536,0.34242,-0.10846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05266,1.03447,0.06009,0.93791,0.09390,-0.33088,0.04508, -0.61220,-0.20597,0.76340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.88439,0.05034
478.889,2025-10-08T00:12:23.3462920Z,638954791433463060,STEVEN100725C,Rapid Scanning Task,-0.06189,1.03896,0.02014,0.93458,0.09907,-0.33883,0.04402,-0.07646,1.03614,0.03776,-0.94310,-0.09362,0.31579,-0.04544,-0.58714,-0.20530,0.78302,0.01571,0.01014,0.00929,-0.17901,0.32588,-0.05971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98130,0.50896,0.47947,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00945,1.03981,0.06434,0.93458,0.09907,-0.33883,0.04402,-0.02729,1.03376,0.08355,-0.93484,-0.09387,0.33982,-0.04227,-0.62742,-0.20424,0.75142,0.01571,0.01014,0.00929,-0.17901,0.32588,-0.05971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00643,0.49745,0.52037,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03640,1.03893,0.04181,0.93155,0.10300,-0.34584,0.04483,0.01571,0.01014,0.00929,-0.17901,0.32588,-0.05971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05192,1.03492,0.06063,0.93921,0.09304,-0.32758,0.04373, -0.60720,-0.20341,0.76807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.93458,0.05122
478.912,2025-10-08T00:12:23.3688680Z,638954791433688760,STEVEN100725C,Rapid Scanning Task,-0.06167,1.03916,0.02060,0.93623,0.09741,-0.33487,0.04299,-0.07611,1.03646,0.03835,-0.94417,-0.09282,0.31294,-0.04457,-0.58267,-0.20317,0.78690,0.01793,0.00917,0.01136,-0.16080,0.37394,-0.08114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.97432,0.50945,0.47981,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00887,1.04004,0.06437,0.93623,0.09741,-0.33487,0.04299,-0.02655,1.03411,0.08373,-0.93590,-0.09303,0.33721,-0.04144,-0.62348,-0.20208,0.75527,0.01793,0.00917,0.01136,-0.16080,0.37394,-0.08114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00095,0.49844,0.52061,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03601,1.03916,0.04204,0.93319,0.10119,-0.34205,0.04381,0.01793,0.00917,0.01136,-0.16080,0.37394,-0.08114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05138,1.03526,0.06100,0.94007,0.09252,-0.32537,0.04293, -0.60380,-0.20188,0.77114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.95936,0.05165
478.932,2025-10-08T00:12:23.3897090Z,638954791433897170,STEVEN100725C,Rapid Scanning Task,-0.06130,1.03933,0.02144,0.93873,0.09624,-0.32845,0.04059,-0.07569,1.03673,0.03905,-0.94518,-0.09278,0.31003,-0.04361,-0.57799,-0.20243,0.79054,0.02308,0.00818,0.01580,-0.14177,0.48806,-0.11813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.96020,0.51028,0.48031,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00792,1.04016,0.06450,0.93873,0.09624,-0.32845,0.04059,-0.02570,1.03437,0.08395,-0.93692,-0.09295,0.33450,-0.04052,-0.61927,-0.20128,0.75894,0.02308,0.00818,0.01580,-0.14177,0.48806,-0.11813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.99848,0.49908,0.52094,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.069,-0.03556,1.03935,0.04234,0.93499,0.09984,-0.33764,0.04268,0.02308,0.00818,0.01580,-0.14177,0.48806,-0.11813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.05076,1.03553,0.06146,0.94105,0.09243,-0.32268,0.04200, -0.59954,-0.20107,0.77467,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31374,2.98006,0.05201
