Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Eye_Expression_Summary,Eye_Shape_Summary,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Raiser_Right,Mouth_Raiser_Left,Mouth_Stretcher_Right,Mouth_Stretcher_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_Upright,Mouth_Upper_Upleft,Mouth_Lower_Downright,Mouth_Lower_Downleft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_Upright_Morph,Tongue_Upleft_Morph,Tongue_Downright_Morph,Tongue_Downleft_Morph
93.830,2025-10-08T00:05:58.2875950Z,638954787582876040,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.01060,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2275),0.00000,0.00208,0.00003,0.00470,0.00018,0.00000,0.04643,0.03149,0.00000,0.00202,0.00112,0.00461,0.13401,0.24402,0.00371,0.00157,0.00019,0.00005,0.00446,0.00167,0.00480,0.00180,0.00438,0.00627,0.00000,0.00433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.867,2025-10-08T00:05:58.3242030Z,638954787583242110,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00434,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2370),0.00000,0.00148,0.00069,0.00424,0.00007,0.00000,0.04677,0.03437,0.00000,0.00290,0.00185,0.00246,0.15539,0.25913,0.00479,0.00292,0.00109,0.00002,0.00390,0.00235,0.00418,0.00064,0.00476,0.00574,0.00000,0.00372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.889,2025-10-08T00:05:58.3462670Z,638954787583462700,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00222,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2383),0.00000,0.00138,0.00117,0.00416,0.00005,0.00000,0.04905,0.03777,0.00000,0.00350,0.00131,0.00174,0.14487,0.26185,0.00654,0.00364,0.00078,0.00001,0.00277,0.00166,0.00441,0.00045,0.00482,0.00551,0.00000,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.918,2025-10-08T00:05:58.3756500Z,638954787583756600,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00114,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2381),0.00000,0.00127,0.00059,0.00489,0.00002,0.00000,0.04893,0.03980,0.00000,0.00423,0.00211,0.00170,0.15515,0.26179,0.00597,0.00451,0.00039,0.00001,0.00139,0.00083,0.00469,0.00023,0.00490,0.00524,0.00000,0.00277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.954,2025-10-08T00:05:58.4109890Z,638954787584110000,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00037,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2384),0.00000,0.00121,0.00030,0.00526,0.00001,0.00000,0.05091,0.03789,0.00000,0.00357,0.00106,0.00365,0.16349,0.27898,0.00568,0.00495,0.00020,0.00000,0.00070,0.00042,0.00380,0.00156,0.00493,0.00511,0.00000,0.00284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.974,2025-10-08T00:05:58.4313200Z,638954787584313230,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00024,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2382),0.00000,0.00119,0.00089,0.00604,0.00001,0.00000,0.05199,0.04026,0.00000,0.00398,0.00075,0.00375,0.18105,0.28896,0.00717,0.00508,0.00014,0.00000,0.00049,0.00030,0.00414,0.00111,0.00494,0.00507,0.00145,0.00346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.008,2025-10-08T00:05:58.4649540Z,638954787584649650,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00010,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2370),0.00000,0.00117,0.00093,0.00584,0.00000,0.00000,0.04836,0.04106,0.00000,0.00447,0.00183,0.00188,0.15133,0.27195,0.00629,0.00524,0.00007,0.00000,0.00257,0.00015,0.00353,0.00056,0.00496,0.00357,0.00073,0.00421,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.045,2025-10-08T00:05:58.5024800Z,638954787585024920,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00004,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2390),0.00059,0.00082,0.00095,0.00573,0.00000,0.00000,0.05147,0.04060,0.00000,0.00327,0.00194,0.00524,0.18739,0.28263,0.00584,0.00374,0.00003,0.00145,0.00129,0.00007,0.00177,0.00173,0.00496,0.00530,0.00037,0.00459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.068,2025-10-08T00:05:58.5248760Z,638954787585248780,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00002,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2432),0.00030,0.00099,0.00048,0.00568,0.00000,0.00000,0.05302,0.03828,0.00000,0.00267,0.00098,0.00461,0.15058,0.26751,0.00562,0.00456,0.00002,0.00073,0.00229,0.00251,0.00337,0.00334,0.00497,0.00616,0.00018,0.00478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.101,2025-10-08T00:05:58.5581680Z,638954787585581760,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00001,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2482),0.00015,0.00107,0.00024,0.00565,0.00000,0.00000,0.05465,0.04215,0.00000,0.00279,0.00194,0.00512,0.17587,0.27605,0.00551,0.00655,0.00146,0.00037,0.00279,0.00229,0.00272,0.00415,0.00497,0.00702,0.00009,0.00343,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.124,2025-10-08T00:05:58.5810560Z,638954787585810580,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00001,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2499),0.00070,0.00076,0.00017,0.00516,0.00000,0.00000,0.06039,0.04034,0.00000,0.00343,0.00282,0.00594,0.18982,0.28471,0.00390,0.00464,0.00103,0.00026,0.00430,0.00162,0.00337,0.00439,0.00642,0.00787,0.00007,0.00388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.153,2025-10-08T00:05:58.6106450Z,638954787586106590,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00001,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2517),0.00077,0.00071,0.00057,0.00457,0.00000,0.00000,0.05342,0.03816,0.00000,0.00317,0.00287,0.00381,0.14455,0.25614,0.00464,0.00390,0.00197,0.00013,0.00216,0.00329,0.00417,0.00468,0.00570,0.00788,0.00106,0.00442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.176,2025-10-08T00:05:58.6337110Z,638954787586337140,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2543),0.00055,0.00084,0.00040,0.00440,0.00000,0.00000,0.05376,0.04045,0.00000,0.00369,0.00203,0.00386,0.15894,0.25756,0.00486,0.00434,0.00139,0.00009,0.00153,0.00233,0.00440,0.00477,0.00549,0.00703,0.00075,0.00458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.209,2025-10-08T00:05:58.6666040Z,638954787586666680,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2589),0.00027,0.00099,0.00020,0.00535,0.00000,0.00000,0.05418,0.04323,0.00000,0.00185,0.00102,0.00276,0.18840,0.27287,0.00513,0.00486,0.00070,0.00005,0.00077,0.00117,0.00469,0.00342,0.00378,0.00498,0.00038,0.00478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.228,2025-10-08T00:05:58.6857970Z,638954787586858000,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2603),0.00019,0.00104,0.00014,0.00611,0.00000,0.00000,0.05142,0.03817,0.00000,0.00276,0.00217,0.00195,0.16391,0.26289,0.00520,0.00345,0.00195,0.00003,0.00286,0.00083,0.00477,0.00242,0.00413,0.00643,0.00027,0.00338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.264,2025-10-08T00:05:58.7214110Z,638954787587214250,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2659),0.00010,0.00202,0.00007,0.00587,0.00000,0.00000,0.05012,0.03915,0.00000,0.00284,0.00109,0.00098,0.13904,0.25796,0.00373,0.00553,0.00243,0.00002,0.00144,0.00042,0.00487,0.00369,0.00557,0.00570,0.00013,0.00417,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.284,2025-10-08T00:05:58.7416020Z,638954787587416040,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2687),0.00005,0.00159,0.00004,0.00609,0.00000,0.00000,0.05235,0.03756,0.00000,0.00390,0.00157,0.00131,0.14607,0.26038,0.00456,0.00546,0.00224,0.00146,0.00468,0.00166,0.00492,0.00288,0.00527,0.00679,0.00007,0.00457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.320,2025-10-08T00:05:58.7770230Z,638954787587770340,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2740),0.00002,0.00203,0.00002,0.00702,0.00000,0.00000,0.05059,0.03676,0.00000,0.00443,0.00079,0.00182,0.14815,0.26069,0.00340,0.00543,0.00113,0.00073,0.00235,0.00083,0.00640,0.00392,0.00367,0.00733,0.00003,0.00477,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.356,2025-10-08T00:05:58.8132890Z,638954787588133000,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2780),0.00001,0.00159,0.00001,0.00550,0.00000,0.00000,0.05258,0.03930,0.00000,0.00367,0.00185,0.00207,0.14774,0.26176,0.00439,0.00541,0.00057,0.00037,0.00350,0.00289,0.00714,0.00444,0.00432,0.00761,0.00002,0.00239,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.377,2025-10-08T00:05:58.8347800Z,638954787588347820,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2803),0.00001,0.00146,0.00069,0.00506,0.00000,0.00000,0.05317,0.04420,0.00000,0.00405,0.00131,0.00263,0.16337,0.26589,0.00469,0.00383,0.00185,0.00026,0.00248,0.00350,0.00650,0.00460,0.00596,0.00829,0.00001,0.00315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.394,2025-10-08T00:05:58.8512010Z,638954787588512030,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2815),0.00001,0.00137,0.00049,0.00590,0.00000,0.00000,0.05646,0.04474,0.00000,0.00432,0.00093,0.00534,0.17444,0.27316,0.00332,0.00272,0.00131,0.00163,0.00176,0.00248,0.00461,0.00326,0.00567,0.00732,0.00001,0.00368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.410,2025-10-08T00:05:58.8673760Z,638954787588673790,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2826),0.00000,0.00130,0.00035,0.00418,0.00000,0.00000,0.05304,0.04218,0.00000,0.00451,0.00211,0.00494,0.18664,0.27179,0.00392,0.00507,0.00238,0.00116,0.00124,0.00321,0.00471,0.00376,0.00547,0.00664,0.00001,0.00406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.444,2025-10-08T00:05:58.9015010Z,638954787589015100,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2847),0.00042,0.00099,0.00017,0.00606,0.00000,0.00000,0.05093,0.03993,0.00000,0.00474,0.00106,0.00446,0.15268,0.26207,0.00308,0.00523,0.00119,0.00058,0.00062,0.00161,0.00382,0.00334,0.00419,0.00828,0.00000,0.00348,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.469,2025-10-08T00:05:58.9267930Z,638954787589267950,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2871),0.00021,0.00266,0.00009,0.00420,0.00000,0.00000,0.05276,0.03795,0.00000,0.00383,0.00198,0.00654,0.16215,0.26063,0.00266,0.00374,0.00163,0.00132,0.00031,0.00183,0.00439,0.00270,0.00458,0.00663,0.00000,0.00320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.498,2025-10-08T00:05:58.9554520Z,638954787589554640,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2889),0.00053,0.00167,0.00053,0.00491,0.00000,0.00000,0.04875,0.03904,0.00000,0.00337,0.00099,0.00410,0.13296,0.24533,0.00402,0.00456,0.00184,0.00066,0.00180,0.00092,0.00468,0.00528,0.00580,0.00581,0.00000,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.522,2025-10-08T00:05:58.9794650Z,638954787589794670,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2898),0.00037,0.00152,0.00037,0.00464,0.00000,0.00000,0.05045,0.03814,0.00000,0.00239,0.00070,0.00523,0.13043,0.24555,0.00599,0.00481,0.00131,0.00047,0.00359,0.00210,0.00477,0.00374,0.00411,0.00556,0.00000,0.00434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.555,2025-10-08T00:05:59.0125870Z,638954787590125960,STEVEN100725C,Rod and Frame Pretest,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_DOWN_HTC (0.2936),0.00019,0.00133,0.00019,0.00397,0.00000,0.00000,0.05047,0.03705,0.00000,0.00223,0.00138,0.00378,0.12139,0.23748,0.00570,0.00510,0.00313,0.00024,0.00412,0.00105,0.00239,0.00188,0.00351,0.00672,0.00000,0.00466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
