Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Eye_Expression_Summary,Eye_Shape_Summary,Jaw_Right,Jaw_Left,Jaw_Forward,Jaw_Open,Mouth_Ape_Shape,Mouth_Upper_Right,Mouth_Upper_Left,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Upper_Overturn,Mouth_Lower_Overturn,Mouth_Pout,Mouth_Raiser_Right,Mouth_Raiser_Left,Mouth_Stretcher_Right,Mouth_Stretcher_Left,Cheek_Puff_Right,Cheek_Puff_Left,Cheek_Suck,Mouth_Upper_Upright,Mouth_Upper_Upleft,Mouth_Lower_Downright,Mouth_Lower_Downleft,Mouth_Upper_Inside,Mouth_Lower_Inside,Mouth_Lower_Overlay,Tongue_LongStep1,Tongue_Left,Tongue_Right,Tongue_Up,Tongue_Down,Tongue_Roll,Tongue_LongStep2,Tongue_Upright_Morph,Tongue_Upleft_Morph,Tongue_Downright_Morph,Tongue_Downleft_Morph
307.258,2025-10-08T00:09:31.7155350Z,638954789717155390,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00102,0.00039,0.00006,0.00745,0.00000,0.00017,0.00778,0.00967,0.00000,0.00005,0.00092,0.00239,0.09953,0.09728,0.00604,0.00348,0.00201,0.00000,0.00082,0.00451,0.00445,0.00610,0.00674,0.00677,0.00052,0.00212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.276,2025-10-08T00:09:31.7334320Z,638954789717334340,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_BLINK_HTC (0.0000),0.00072,0.00083,0.00004,0.00644,0.00000,0.00012,0.00830,0.00995,0.00000,0.00149,0.00210,0.00170,0.10240,0.10371,0.00585,0.00404,0.00142,0.00000,0.00058,0.00319,0.00315,0.00577,0.00623,0.00914,0.00037,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.311,2025-10-08T00:09:31.7683940Z,638954789717683980,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.0990),0.00100,0.00042,0.00002,0.00603,0.00000,0.00025,0.00826,0.00723,0.00000,0.00075,0.00353,0.00201,0.09971,0.09686,0.00562,0.00360,0.00319,0.00000,0.00029,0.00408,0.00406,0.00537,0.00808,0.00706,0.00121,0.00075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.341,2025-10-08T00:09:31.7986220Z,638954789717986250,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.1670),0.00088,0.00060,0.00001,0.00699,0.00000,0.00032,0.00612,0.00587,0.00000,0.00182,0.00322,0.00183,0.09112,0.08576,0.00551,0.00449,0.00305,0.00000,0.00015,0.00205,0.00204,0.00517,0.00653,0.00602,0.00061,0.00285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.377,2025-10-08T00:09:31.8345860Z,638954789718345890,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2069),0.00044,0.00125,0.00129,0.00549,0.00000,0.00049,0.00307,0.00519,0.00000,0.00092,0.00162,0.00174,0.09296,0.08822,0.00434,0.00494,0.00401,0.00000,0.00172,0.00350,0.00495,0.00507,0.00678,0.00695,0.00031,0.00246,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.397,2025-10-08T00:09:31.8544480Z,638954789718544490,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2202),0.00031,0.00144,0.00091,0.00505,0.00000,0.00054,0.00217,0.00372,0.00000,0.00065,0.00115,0.00239,0.09340,0.09149,0.00465,0.00665,0.00284,0.00000,0.00122,0.00248,0.00495,0.00504,0.00770,0.00637,0.00022,0.00319,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.429,2025-10-08T00:09:31.8865520Z,638954789718865560,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2278),0.00080,0.00072,0.00136,0.00650,0.00000,0.00046,0.00306,0.00195,0.00000,0.00033,0.00057,0.00318,0.09248,0.09152,0.00502,0.00491,0.00142,0.00000,0.00061,0.00227,0.00496,0.00501,0.00634,0.00712,0.00011,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.463,2025-10-08T00:09:31.9208170Z,638954789719208200,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2318),0.00067,0.00092,0.00068,0.00722,0.00000,0.00056,0.00154,0.00322,0.00000,0.00161,0.00277,0.00358,0.09346,0.09546,0.00632,0.00515,0.00319,0.00000,0.00031,0.00217,0.00497,0.00644,0.00566,0.00605,0.00150,0.00307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.497,2025-10-08T00:09:31.9538780Z,638954789719538810,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2368),0.00060,0.00101,0.00034,0.00643,0.00000,0.00061,0.00077,0.00474,0.00000,0.00226,0.00284,0.00262,0.09481,0.09146,0.00474,0.00527,0.00160,0.00000,0.00015,0.00356,0.00497,0.00571,0.00677,0.00696,0.00075,0.00154,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.530,2025-10-08T00:09:31.9870000Z,638954789719870040,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2498),0.00094,0.00051,0.00108,0.00521,0.00000,0.00063,0.00039,0.01072,0.00000,0.00216,0.00245,0.00214,0.10230,0.09380,0.00507,0.00533,0.00328,0.00145,0.00008,0.00427,0.00497,0.00534,0.00587,0.00597,0.00038,0.00077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.564,2025-10-08T00:09:32.0210560Z,638954789720210600,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2605),0.00111,0.00026,0.00054,0.00542,0.00000,0.00064,0.00019,0.01372,0.00000,0.00108,0.00123,0.00107,0.09157,0.08567,0.00523,0.00536,0.00267,0.00073,0.00004,0.00317,0.00497,0.00618,0.00645,0.00547,0.00019,0.00287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.592,2025-10-08T00:09:32.0496300Z,638954789720496320,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2654),0.00082,0.00068,0.00027,0.00750,0.00000,0.00052,0.00207,0.00697,0.00000,0.00054,0.00062,0.00252,0.09053,0.08757,0.00531,0.00538,0.00134,0.00037,0.00002,0.00304,0.00497,0.00558,0.00426,0.00770,0.00010,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.622,2025-10-08T00:09:32.0797530Z,638954789720797590,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00000,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2683),0.00068,0.00090,0.00142,0.00773,0.00000,0.00039,0.00681,0.00663,0.00000,0.00027,0.00176,0.00325,0.10324,0.12102,0.00535,0.00539,0.00315,0.00018,0.00001,0.00400,0.00497,0.00383,0.00317,0.00779,0.00150,0.00217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.656,2025-10-08T00:09:32.1129280Z,638954789721129320,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00405,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2687),0.00098,0.00045,0.00071,0.00784,0.00000,0.00020,0.01030,0.00773,0.00000,0.00014,0.00088,0.00279,0.09718,0.10362,0.00537,0.00428,0.00261,0.00009,0.00000,0.00346,0.00497,0.00440,0.00262,0.00741,0.00220,0.00212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.687,2025-10-08T00:09:32.1443070Z,638954789721443090,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00909,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2702),0.00113,0.00023,0.00164,0.00708,0.00000,0.00010,0.01204,0.01133,0.00000,0.00007,0.00044,0.00222,0.09872,0.09676,0.00538,0.00483,0.00276,0.00005,0.00000,0.00276,0.00352,0.00468,0.00276,0.00867,0.00110,0.00251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.709,2025-10-08T00:09:32.1668360Z,638954789721668390,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.00990,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2747),0.00118,0.00016,0.00244,0.00617,0.00000,0.00026,0.00853,0.01112,0.00000,0.00005,0.00031,0.00273,0.09023,0.08739,0.00539,0.00500,0.00195,0.00003,0.00000,0.00341,0.00539,0.00477,0.00341,0.00614,0.00078,0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.745,2025-10-08T00:09:32.2027270Z,638954789722027310,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.01472,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2800),0.00123,0.00008,0.00122,0.00706,0.00000,0.00013,0.01116,0.01609,0.00000,0.00002,0.00016,0.00335,0.09131,0.09339,0.00382,0.00519,0.00201,0.00002,0.00000,0.00316,0.00518,0.00590,0.00521,0.00659,0.00039,0.00234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.775,2025-10-08T00:09:32.2325170Z,638954789722325200,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.02286,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2821),0.00126,0.00004,0.00061,0.00751,0.00103,0.00007,0.01036,0.01858,0.00000,0.00001,0.00008,0.00284,0.09620,0.09374,0.00349,0.00529,0.00348,0.00001,0.00000,0.00406,0.00405,0.00544,0.00407,0.00723,0.00020,0.00118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.809,2025-10-08T00:09:32.2664300Z,638954789722664330,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.02497,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2838),0.00127,0.00002,0.00031,0.00691,0.00052,0.00235,0.00520,0.01767,0.00000,0.00001,0.00004,0.00143,0.10005,0.08437,0.00175,0.00534,0.00175,0.00000,0.00000,0.00204,0.00306,0.00665,0.00452,0.00713,0.00010,0.00059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.832,2025-10-08T00:09:32.2897310Z,638954789722897330,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.02542,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2845),0.00128,0.00001,0.00022,0.00721,0.00037,0.00186,0.00368,0.01256,0.00000,0.00000,0.00003,0.00101,0.09987,0.08587,0.00281,0.00379,0.00124,0.00000,0.00000,0.00144,0.00217,0.00616,0.00465,0.00650,0.00007,0.00042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.867,2025-10-08T00:09:32.3239830Z,638954789723239870,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.02789,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2831),0.00128,0.00001,0.00011,0.00560,0.00018,0.00107,0.00463,0.01160,0.00000,0.00000,0.00001,0.00249,0.10025,0.09280,0.00410,0.00459,0.00062,0.00000,0.00000,0.00175,0.00356,0.00660,0.00584,0.00822,0.00106,0.00021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.897,2025-10-08T00:09:32.3544210Z,638954789723544240,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.02822,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2815),0.00091,0.00056,0.00006,0.00561,0.00009,0.00054,0.00708,0.01327,0.00000,0.00000,0.00001,0.00125,0.09737,0.09013,0.00474,0.00610,0.00031,0.00000,0.00000,0.00191,0.00282,0.00579,0.00541,0.00908,0.00053,0.00155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.931,2025-10-08T00:09:32.3885140Z,638954789723885170,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.03117,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2788),0.00072,0.00083,0.00003,0.00678,0.00005,0.00040,0.00634,0.01500,0.00000,0.00000,0.00103,0.00261,0.09344,0.08920,0.00507,0.00575,0.00118,0.00000,0.00000,0.00198,0.00389,0.00641,0.00519,0.00848,0.00172,0.00078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.957,2025-10-08T00:09:32.4146000Z,638954789724146030,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.03197,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2771),0.00100,0.00042,0.00001,0.00654,0.00002,0.00034,0.00597,0.01587,0.00000,0.00000,0.00052,0.00247,0.12306,0.11979,0.00523,0.00446,0.00204,0.00000,0.00000,0.00245,0.00340,0.00714,0.00611,0.00818,0.00086,0.00287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.988,2025-10-08T00:09:32.4455760Z,638954789724455850,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.03415,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2748),0.00088,0.00060,0.00001,0.00725,0.00001,0.00036,0.00497,0.01758,0.00000,0.00000,0.00171,0.00124,0.11087,0.10657,0.00531,0.00492,0.00248,0.00000,0.00000,0.00268,0.00316,0.00606,0.00554,0.00761,0.00043,0.00247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.026,2025-10-08T00:09:32.4829560Z,638954789724829600,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.03936,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2718),0.00082,0.00070,0.00000,0.00678,0.00001,0.00018,0.00725,0.01195,0.00000,0.00103,0.00188,0.00226,0.09708,0.09740,0.00535,0.00673,0.00124,0.00000,0.00000,0.00279,0.00406,0.00552,0.00526,0.00527,0.00022,0.00124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.055,2025-10-08T00:09:32.5120020Z,638954789725120060,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.04352,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2696),0.00105,0.00035,0.00000,0.00654,0.00000,0.00009,0.00840,0.01434,0.00000,0.00196,0.00095,0.00312,0.10133,0.09841,0.00380,0.00606,0.00165,0.00000,0.00000,0.00243,0.00451,0.00525,0.00512,0.00409,0.00011,0.00165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.077,2025-10-08T00:09:32.5345790Z,638954789725345810,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.04280,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2675),0.00074,0.00080,0.00000,0.00579,0.00000,0.00006,0.01172,0.01631,0.00000,0.00139,0.00067,0.00221,0.10513,0.10161,0.00269,0.00587,0.00117,0.00000,0.00000,0.00172,0.00465,0.00662,0.00652,0.00435,0.00008,0.00117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.110,2025-10-08T00:09:32.5674350Z,638954789725674410,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.04085,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2645),0.00167,0.00040,0.00128,0.00687,0.00000,0.00036,0.00588,0.01564,0.00000,0.00070,0.00034,0.00227,0.09154,0.08627,0.00561,0.00563,0.00204,0.00000,0.00000,0.00334,0.00378,0.00682,0.00575,0.00466,0.00107,0.00059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.143,2025-10-08T00:09:32.6004470Z,638954789726004500,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.03987,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2615),0.00148,0.00020,0.00064,0.00741,0.00000,0.00018,0.00771,0.02051,0.00000,0.00035,0.00017,0.00196,0.09420,0.09053,0.00708,0.00551,0.00102,0.00000,0.00000,0.00168,0.00437,0.00445,0.00494,0.00584,0.00053,0.00174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.177,2025-10-08T00:09:32.6347610Z,638954789726347640,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.04441,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2582),0.00138,0.00010,0.00032,0.00652,0.00000,0.00028,0.00796,0.01470,0.00000,0.00018,0.00008,0.00098,0.09204,0.09206,0.00624,0.00545,0.00196,0.00000,0.00000,0.00332,0.00467,0.00471,0.00598,0.00438,0.00027,0.00088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.204,2025-10-08T00:09:32.6609420Z,638954789726609440,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.04949,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2556),0.00133,0.00005,0.00107,0.00806,0.00000,0.00014,0.00875,0.01788,0.00000,0.00154,0.00149,0.00165,0.09638,0.09392,0.00582,0.00542,0.00098,0.00000,0.00000,0.00414,0.00379,0.00484,0.00548,0.00365,0.00013,0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.235,2025-10-08T00:09:32.6921020Z,638954789726921090,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.05365,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2528),0.00095,0.00059,0.00076,0.00687,0.00000,0.00010,0.00899,0.01882,0.00000,0.00109,0.00106,0.00233,0.09292,0.08973,0.00569,0.00541,0.00215,0.00145,0.00000,0.00438,0.00414,0.00488,0.00678,0.00403,0.00010,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.265,2025-10-08T00:09:32.7225730Z,638954789727225760,STEVEN100725C,Smooth Pursuit Circle Pattern,LeftBlink: 0.05877,Dominant Shape: XR_EYE_EXPRESSION_LEFT_OUT_HTC (0.2492),0.00112,0.00030,0.00166,0.00741,0.00000,0.00306,0.00648,0.01995,0.00000,0.00055,0.00053,0.00117,0.08499,0.08236,0.00712,0.00429,0.00108,0.00073,0.00000,0.00220,0.00208,0.00492,0.00443,0.00450,0.00005,0.00161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
