Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Head_Position_X,Head_Position_Y,Head_Position_Z,Head_Rotation_W,Head_Rotation_X,Head_Rotation_Y,Head_Rotation_Z,Head_Velocity_X,Head_Velocity_Y,Head_Velocity_Z,Head_AngularVelocity_X,Head_AngularVelocity_Y,Head_AngularVelocity_Z,Head_Acceleration_X,Head_Acceleration_Y,Head_Acceleration_Z,Head_AngularAcceleration_X,Head_AngularAcceleration_Y,Head_AngularAcceleration_Z
1040.136,2025-10-08T00:21:44.5935070Z,638954797045935110,STEVEN100725C,Rod and Frame Postest,-0.00114,1.05535,0.04698,0.99877,-0.04644,-0.01607,-0.00657,-0.00011,0.00024,-0.00018,-0.00507,0.00325,0.00925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.161,2025-10-08T00:21:44.6183890Z,638954797046183930,STEVEN100725C,Rod and Frame Postest,-0.00114,1.05536,0.04698,0.99877,-0.04651,-0.01604,-0.00651,-0.00005,0.00020,-0.00015,-0.00431,0.00276,0.00640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.178,2025-10-08T00:21:44.6353200Z,638954797046353250,STEVEN100725C,Rod and Frame Postest,-0.00114,1.05536,0.04698,0.99877,-0.04653,-0.01603,-0.00646,-0.00011,-0.00015,0.00011,0.00328,0.00172,0.00643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.196,2025-10-08T00:21:44.6529120Z,638954797046529160,STEVEN100725C,Rod and Frame Postest,-0.00114,1.05535,0.04698,0.99877,-0.04649,-0.01603,-0.00643,-0.00024,-0.00044,0.00032,0.00950,-0.00102,0.00568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.207,2025-10-08T00:21:44.6644290Z,638954797046644330,STEVEN100725C,Rod and Frame Postest,-0.00114,1.05535,0.04698,0.99877,-0.04643,-0.01603,-0.00639,-0.00027,-0.00045,0.00032,0.00957,-0.00135,0.00630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.224,2025-10-08T00:21:44.6818360Z,638954797046818400,STEVEN100725C,Rod and Frame Postest,-0.00115,1.05534,0.04699,0.99878,-0.04638,-0.01605,-0.00634,-0.00028,-0.00022,0.00015,0.00464,-0.00256,0.00496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.249,2025-10-08T00:21:44.7064950Z,638954797047064990,STEVEN100725C,Rod and Frame Postest,-0.00115,1.05534,0.04699,0.99878,-0.04634,-0.01608,-0.00631,-0.00017,-0.00014,0.00010,0.00299,-0.00238,0.00157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.261,2025-10-08T00:21:44.7187980Z,638954797047188000,STEVEN100725C,Rod and Frame Postest,-0.00116,1.05534,0.04699,0.99878,-0.04632,-0.01610,-0.00630,-0.00016,-0.00022,0.00015,0.00461,-0.00189,0.00188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.280,2025-10-08T00:21:44.7376960Z,638954797047377010,STEVEN100725C,Rod and Frame Postest,-0.00116,1.05533,0.04699,0.99878,-0.04628,-0.01613,-0.00629,-0.00027,-0.00012,0.00008,0.00269,-0.00368,0.00280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.303,2025-10-08T00:21:44.7607900Z,638954797047607950,STEVEN100725C,Rod and Frame Postest,-0.00117,1.05533,0.04699,0.99878,-0.04627,-0.01619,-0.00627,-0.00056,-0.00003,0.00001,0.00084,-0.00734,0.00639,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.316,2025-10-08T00:21:44.7738090Z,638954797047738160,STEVEN100725C,Rod and Frame Postest,-0.00117,1.05533,0.04699,0.99878,-0.04627,-0.01623,-0.00622,-0.00071,0.00008,-0.00007,-0.00144,-0.00773,0.01085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.337,2025-10-08T00:21:44.7940780Z,638954797047940840,STEVEN100725C,Rod and Frame Postest,-0.00119,1.05533,0.04699,0.99878,-0.04628,-0.01633,-0.00610,-0.00109,0.00007,-0.00008,-0.00134,-0.01181,0.01659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.350,2025-10-08T00:21:44.8075570Z,638954797048075600,STEVEN100725C,Rod and Frame Postest,-0.00121,1.05534,0.04699,0.99878,-0.04629,-0.01641,-0.00599,-0.00121,0.00004,-0.00006,-0.00065,-0.01473,0.01587,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.370,2025-10-08T00:21:44.8275250Z,638954797048275290,STEVEN100725C,Rod and Frame Postest,-0.00123,1.05534,0.04699,0.99877,-0.04632,-0.01659,-0.00587,-0.00096,0.00004,-0.00006,-0.00071,-0.01640,0.00477,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.394,2025-10-08T00:21:44.8516230Z,638954797048516270,STEVEN100725C,Rod and Frame Postest,-0.00125,1.05534,0.04699,0.99877,-0.04634,-0.01677,-0.00583,-0.00068,0.00005,-0.00005,-0.00082,-0.01622,-0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.407,2025-10-08T00:21:44.8647330Z,638954797048647390,STEVEN100725C,Rod and Frame Postest,-0.00126,1.05534,0.04699,0.99877,-0.04633,-0.01689,-0.00584,-0.00057,-0.00020,0.00013,0.00437,-0.01561,-0.00728,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.427,2025-10-08T00:21:44.8843130Z,638954797048843170,STEVEN100725C,Rod and Frame Postest,-0.00128,1.05534,0.04699,0.99877,-0.04629,-0.01705,-0.00586,-0.00046,-0.00022,0.00015,0.00474,-0.01109,-0.00336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.440,2025-10-08T00:21:44.8977080Z,638954797048977150,STEVEN100725C,Rod and Frame Postest,-0.00128,1.05533,0.04699,0.99877,-0.04627,-0.01711,-0.00584,-0.00027,-0.00026,0.00018,0.00559,-0.00648,-0.00207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.459,2025-10-08T00:21:44.9166200Z,638954797049166260,STEVEN100725C,Rod and Frame Postest,-0.00129,1.05533,0.04699,0.99877,-0.04625,-0.01712,-0.00578,0.00010,-0.00027,0.00020,0.00563,0.00576,0.00583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.485,2025-10-08T00:21:44.9427000Z,638954797049427050,STEVEN100725C,Rod and Frame Postest,-0.00129,1.05533,0.04699,0.99877,-0.04621,-0.01696,-0.00560,0.00050,-0.00028,0.00022,0.00592,0.01810,0.01325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.502,2025-10-08T00:21:44.9596290Z,638954797049605540,STEVEN100725C,Rod and Frame Postest,-0.00127,1.05533,0.04700,0.99878,-0.04620,-0.01676,-0.00548,0.00070,-0.00020,0.00017,0.00415,0.02253,0.01394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.522,2025-10-08T00:21:44.9789860Z,638954797049789930,STEVEN100725C,Rod and Frame Postest,-0.00126,1.05532,0.04700,0.99878,-0.04614,-0.01654,-0.00537,0.00057,-0.00039,0.00030,0.00825,0.01961,0.01337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.538,2025-10-08T00:21:44.9950350Z,638954797049950470,STEVEN100725C,Rod and Frame Postest,-0.00125,1.05531,0.04701,0.99879,-0.04604,-0.01641,-0.00529,0.00010,-0.00056,0.00041,0.01182,0.00966,0.01199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.552,2025-10-08T00:21:45.0096120Z,638954797050096160,STEVEN100725C,Rod and Frame Postest,-0.00125,1.05530,0.04702,0.99880,-0.04593,-0.01637,-0.00527,-0.00009,-0.00065,0.00047,0.01384,0.00157,0.00496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.570,2025-10-08T00:21:45.0270560Z,638954797050270600,STEVEN100725C,Rod and Frame Postest,-0.00125,1.05529,0.04703,0.99880,-0.04578,-0.01639,-0.00530,-0.00040,-0.00076,0.00055,0.01619,-0.00666,0.00127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.592,2025-10-08T00:21:45.0494450Z,638954797050494530,STEVEN100725C,Rod and Frame Postest,-0.00126,1.05527,0.04704,0.99881,-0.04557,-0.01651,-0.00532,-0.00079,-0.00082,0.00058,0.01764,-0.01559,-0.00055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.606,2025-10-08T00:21:45.0632820Z,638954797050632920,STEVEN100725C,Rod and Frame Postest,-0.00127,1.05525,0.04705,0.99882,-0.04542,-0.01663,-0.00532,-0.00109,-0.00117,0.00083,0.02511,-0.01922,0.00310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.629,2025-10-08T00:21:45.0865750Z,638954797050865790,STEVEN100725C,Rod and Frame Postest,-0.00130,1.05522,0.04707,0.99883,-0.04509,-0.01683,-0.00526,-0.00086,-0.00156,0.00112,0.03327,-0.01389,0.00387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.643,2025-10-08T00:21:45.1002470Z,638954797051002610,STEVEN100725C,Rod and Frame Postest,-0.00131,1.05521,0.04708,0.99883,-0.04493,-0.01689,-0.00520,-0.00075,-0.00152,0.00109,0.03237,-0.00668,0.01206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.659,2025-10-08T00:21:45.1167530Z,638954797051167580,STEVEN100725C,Rod and Frame Postest,-0.00132,1.05518,0.04710,0.99885,-0.04467,-0.01689,-0.00501,-0.00047,-0.00136,0.00098,0.02900,0.00370,0.02034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.683,2025-10-08T00:21:45.1404330Z,638954797051404380,STEVEN100725C,Rod and Frame Postest,-0.00133,1.05515,0.04712,0.99886,-0.04433,-0.01682,-0.00475,-0.00048,-0.00172,0.00124,0.03651,0.00681,0.02552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.697,2025-10-08T00:21:45.1545030Z,638954797051545130,STEVEN100725C,Rod and Frame Postest,-0.00134,1.05512,0.04714,0.99888,-0.04402,-0.01675,-0.00456,-0.00019,-0.00200,0.00145,0.04240,0.00925,0.01953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.714,2025-10-08T00:21:45.1714510Z,638954797051714560,STEVEN100725C,Rod and Frame Postest,-0.00134,1.05508,0.04717,0.99890,-0.04360,-0.01669,-0.00444,-0.00023,-0.00231,0.00167,0.04906,0.00386,0.01151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.739,2025-10-08T00:21:45.1959290Z,638954797051959360,STEVEN100725C,Rod and Frame Postest,-0.00135,1.05502,0.04721,0.99893,-0.04300,-0.01674,-0.00434,-0.00078,-0.00198,0.00141,0.04200,-0.01068,0.00612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.758,2025-10-08T00:21:45.2152570Z,638954797052152610,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05499,0.04724,0.99894,-0.04263,-0.01686,-0.00432,-0.00088,-0.00146,0.00103,0.03101,-0.01705,-0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.772,2025-10-08T00:21:45.2294980Z,638954797052295030,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05496,0.04726,0.99895,-0.04234,-0.01704,-0.00433,-0.00091,-0.00109,0.00076,0.02319,-0.02082,-0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.793,2025-10-08T00:21:45.2503870Z,638954797052503920,STEVEN100725C,Rod and Frame Postest,-0.00140,1.05494,0.04727,0.99895,-0.04213,-0.01724,-0.00435,-0.00081,-0.00058,0.00040,0.01248,-0.01882,-0.00504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.805,2025-10-08T00:21:45.2621320Z,638954797052621360,STEVEN100725C,Rod and Frame Postest,-0.00141,1.05494,0.04728,0.99895,-0.04208,-0.01734,-0.00433,-0.00047,-0.00029,0.00019,0.00611,-0.01173,-0.00411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.827,2025-10-08T00:21:45.2846430Z,638954797052846500,STEVEN100725C,Rod and Frame Postest,-0.00142,1.05494,0.04727,0.99895,-0.04209,-0.01737,-0.00427,0.00028,0.00006,-0.00003,-0.00123,0.00613,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.840,2025-10-08T00:21:45.2969160Z,638954797052969220,STEVEN100725C,Rod and Frame Postest,-0.00141,1.05494,0.04727,0.99895,-0.04213,-0.01730,-0.00422,0.00061,0.00021,-0.00014,-0.00462,0.01447,0.00408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.861,2025-10-08T00:21:45.3182020Z,638954797053182050,STEVEN100725C,Rod and Frame Postest,-0.00140,1.05495,0.04727,0.99895,-0.04221,-0.01709,-0.00411,0.00088,0.00027,-0.00017,-0.00579,0.02314,0.00951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.874,2025-10-08T00:21:45.3312670Z,638954797053312730,STEVEN100725C,Rod and Frame Postest,-0.00139,1.05495,0.04727,0.99896,-0.04224,-0.01696,-0.00407,0.00079,0.00013,-0.00007,-0.00283,0.02096,0.00857,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.894,2025-10-08T00:21:45.3514820Z,638954797053514870,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05495,0.04726,0.99896,-0.04226,-0.01677,-0.00402,0.00055,-0.00007,0.00006,0.00132,0.01310,0.00325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.916,2025-10-08T00:21:45.3733390Z,638954797053733450,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05495,0.04727,0.99896,-0.04222,-0.01668,-0.00405,0.00018,-0.00021,0.00016,0.00447,0.00200,-0.00273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.930,2025-10-08T00:21:45.3873260Z,638954797053873290,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05495,0.04727,0.99896,-0.04219,-0.01669,-0.00410,0.00004,-0.00024,0.00018,0.00517,-0.00358,-0.00749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.949,2025-10-08T00:21:45.4066310Z,638954797054066350,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05494,0.04727,0.99896,-0.04213,-0.01678,-0.00423,-0.00018,-0.00017,0.00012,0.00358,-0.01065,-0.01209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.970,2025-10-08T00:21:45.4277250Z,638954797054277330,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05494,0.04727,0.99896,-0.04210,-0.01692,-0.00433,-0.00039,-0.00001,-0.00001,0.00024,-0.01118,-0.00551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.986,2025-10-08T00:21:45.4433430Z,638954797054433490,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05494,0.04727,0.99896,-0.04215,-0.01699,-0.00434,-0.00023,0.00020,-0.00015,-0.00420,-0.00601,-0.00204,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.004,2025-10-08T00:21:45.4618020Z,638954797054618090,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05495,0.04726,0.99895,-0.04225,-0.01700,-0.00429,0.00004,0.00033,-0.00024,-0.00705,0.00396,0.00556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.019,2025-10-08T00:21:45.4766840Z,638954797054766920,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05496,0.04726,0.99895,-0.04235,-0.01695,-0.00421,0.00031,0.00032,-0.00022,-0.00673,0.01183,0.00956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.039,2025-10-08T00:21:45.4966880Z,638954797054966920,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05497,0.04725,0.99895,-0.04245,-0.01676,-0.00409,0.00070,0.00003,0.00000,-0.00076,0.02024,0.01037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.060,2025-10-08T00:21:45.5175900Z,638954797055175960,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05497,0.04725,0.99895,-0.04245,-0.01655,-0.00399,0.00045,-0.00005,0.00005,0.00095,0.01577,0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.072,2025-10-08T00:21:45.5292660Z,638954797055292740,STEVEN100725C,Rod and Frame Postest,-0.00135,1.05497,0.04725,0.99896,-0.04244,-0.01647,-0.00395,0.00021,-0.00009,0.00007,0.00181,0.01009,0.00956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.097,2025-10-08T00:21:45.5541910Z,638954797055541940,STEVEN100725C,Rod and Frame Postest,-0.00135,1.05496,0.04726,0.99896,-0.04234,-0.01644,-0.00395,-0.00027,-0.00040,0.00028,0.00849,-0.00635,-0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.110,2025-10-08T00:21:45.5673480Z,638954797055673550,STEVEN100725C,Rod and Frame Postest,-0.00135,1.05495,0.04726,0.99896,-0.04227,-0.01650,-0.00400,-0.00036,-0.00054,0.00038,0.01157,-0.01332,-0.01082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.125,2025-10-08T00:21:45.5828400Z,638954797055828450,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05494,0.04727,0.99896,-0.04212,-0.01666,-0.00415,-0.00039,-0.00079,0.00056,0.01684,-0.01967,-0.02049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.150,2025-10-08T00:21:45.6075230Z,638954797056075260,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05492,0.04729,0.99897,-0.04190,-0.01690,-0.00434,-0.00033,-0.00078,0.00055,0.01649,-0.01345,-0.01228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.163,2025-10-08T00:21:45.6198930Z,638954797056198970,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05491,0.04729,0.99897,-0.04183,-0.01697,-0.00437,-0.00038,-0.00075,0.00053,0.01583,-0.01003,-0.00496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.184,2025-10-08T00:21:45.6413390Z,638954797056413420,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05490,0.04730,0.99898,-0.04171,-0.01699,-0.00431,-0.00009,-0.00075,0.00054,0.01594,0.00395,0.00869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.197,2025-10-08T00:21:45.6545960Z,638954797056546020,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05489,0.04731,0.99898,-0.04161,-0.01692,-0.00419,0.00027,-0.00089,0.00065,0.01868,0.01286,0.01155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.217,2025-10-08T00:21:45.6739760Z,638954797056739790,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05488,0.04732,0.99899,-0.04145,-0.01677,-0.00407,0.00056,-0.00098,0.00072,0.02057,0.01869,0.01131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.239,2025-10-08T00:21:45.6965810Z,638954797056965900,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05485,0.04734,0.99901,-0.04118,-0.01659,-0.00400,0.00022,-0.00084,0.00061,0.01775,0.00863,0.00632,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.253,2025-10-08T00:21:45.7107320Z,638954797057107380,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05483,0.04735,0.99901,-0.04101,-0.01657,-0.00400,-0.00026,-0.00078,0.00055,0.01650,-0.00398,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.273,2025-10-08T00:21:45.7299640Z,638954797057299680,STEVEN100725C,Rod and Frame Postest,-0.00136,1.05482,0.04736,0.99902,-0.04083,-0.01665,-0.00407,-0.00033,-0.00061,0.00043,0.01284,-0.01266,-0.01072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.287,2025-10-08T00:21:45.7444330Z,638954797057444360,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05481,0.04737,0.99902,-0.04072,-0.01676,-0.00418,-0.00030,-0.00049,0.00034,0.01029,-0.01661,-0.01814,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.306,2025-10-08T00:21:45.7631290Z,638954797057631340,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05480,0.04738,0.99902,-0.04061,-0.01696,-0.00435,-0.00046,-0.00032,0.00022,0.00690,-0.01699,-0.01336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.328,2025-10-08T00:21:45.7854060Z,638954797057854150,STEVEN100725C,Rod and Frame Postest,-0.00139,1.05480,0.04738,0.99902,-0.04059,-0.01714,-0.00442,-0.00053,0.00001,-0.00002,-0.00014,-0.01386,-0.00529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.340,2025-10-08T00:21:45.7976360Z,638954797057976420,STEVEN100725C,Rod and Frame Postest,-0.00139,1.05480,0.04738,0.99902,-0.04060,-0.01721,-0.00443,-0.00039,0.00006,-0.00005,-0.00120,-0.00928,-0.00229,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.361,2025-10-08T00:21:45.8181030Z,638954797058181080,STEVEN100725C,Rod and Frame Postest,-0.00140,1.05480,0.04737,0.99901,-0.04066,-0.01723,-0.00441,0.00035,0.00027,-0.00018,-0.00573,0.00525,-0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.376,2025-10-08T00:21:45.8329260Z,638954797058329320,STEVEN100725C,Rod and Frame Postest,-0.00139,1.05481,0.04737,0.99901,-0.04072,-0.01717,-0.00440,0.00052,0.00045,-0.00030,-0.00950,0.01108,0.00175,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.394,2025-10-08T00:21:45.8510010Z,638954797058510060,STEVEN100725C,Rod and Frame Postest,-0.00138,1.05482,0.04736,0.99901,-0.04080,-0.01704,-0.00438,0.00058,0.00046,-0.00032,-0.00990,0.01372,0.00412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1041.418,2025-10-08T00:21:45.8753410Z,638954797058753440,STEVEN100725C,Rod and Frame Postest,-0.00137,1.05482,0.04736,0.99901,-0.04089,-0.01687,-0.00436,0.00058,0.00038,-0.00025,-0.00803,0.01322,0.00325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
