Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Left_Controller_Position_X,Left_Controller_Position_Y,Left_Controller_Position_Z,Left_Controller_Rotation_W,Left_Controller_Rotation_X,Left_Controller_Rotation_Y,Left_Controller_Rotation_Z,Left_Controller_Velocity_X,Left_Controller_Velocity_Y,Left_Controller_Velocity_Z,Left_Controller_AngularVelocity_X,Left_Controller_AngularVelocity_Y,Left_Controller_AngularVelocity_Z,Left_Controller_Acceleration_X,Left_Controller_Acceleration_Y,Left_Controller_Acceleration_Z,Left_Controller_AngularAcceleration_X,Left_Controller_AngularAcceleration_Y,Left_Controller_AngularAcceleration_Z,Right_Controller_Position_X,Right_Controller_Position_Y,Right_Controller_Position_Z,Right_Controller_Rotation_W,Right_Controller_Rotation_X,Right_Controller_Rotation_Y,Right_Controller_Rotation_Z,Right_Controller_Velocity_X,Right_Controller_Velocity_Y,Right_Controller_Velocity_Z,Right_Controller_AngularVelocity_X,Right_Controller_AngularVelocity_Y,Right_Controller_AngularVelocity_Z,Right_Controller_Acceleration_X,Right_Controller_Acceleration_Y,Right_Controller_Acceleration_Z,Right_Controller_AngularAcceleration_X,Right_Controller_AngularAcceleration_Y,Right_Controller_AngularAcceleration_Z
1039.852,2025-10-08T00:21:44.3097200Z,638954797043097220,STEVEN100725C,Rod and Frame Postest,-0.14327,0.36003,0.28473,0.97882,-0.20434,-0.01080,-0.00569-0.00292,-0.00009,-0.00118,-0.00413,-0.00967,-0.01291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14113,0.35392,0.30164,0.98616,-0.16209,-0.03126,-0.01568-0.00123,0.00189,0.00560,0.00079,-0.00072,0.00329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.870,2025-10-08T00:21:44.3278170Z,638954797043278200,STEVEN100725C,Rod and Frame Postest,-0.14336,0.36009,0.28456,0.97879,-0.20449,-0.01075,-0.00590-0.00163,-0.00065,-0.00294,-0.01211,-0.01442,-0.03306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14090,0.35437,0.30185,0.98618,-0.16195,-0.03114,-0.01562-0.00140,0.00373,0.00863,-0.00349,0.00590,0.00117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.891,2025-10-08T00:21:44.3478580Z,638954797043478620,STEVEN100725C,Rod and Frame Postest,-0.14341,0.36013,0.28439,0.97877,-0.20459,-0.01100,-0.00619-0.00167,-0.00037,-0.00404,-0.00843,-0.02254,-0.02436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14075,0.35467,0.30201,0.98618,-0.16201,-0.03105,-0.01565-0.00211,0.00387,0.00740,-0.00768,0.01287,-0.00304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.903,2025-10-08T00:21:44.3599870Z,638954797043599890,STEVEN100725C,Rod and Frame Postest,-0.14346,0.36014,0.28432,0.97875,-0.20467,-0.01088,-0.00623-0.00202,-0.00144,-0.00595,-0.00469,-0.02144,-0.01541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14070,0.35475,0.30206,0.98614,-0.16225,-0.03099,-0.01569-0.00159,0.00279,0.00491,-0.01622,0.00784,-0.00292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.925,2025-10-08T00:21:44.3822020Z,638954797043822040,STEVEN100725C,Rod and Frame Postest,-0.14351,0.36012,0.28414,0.97873,-0.20477,-0.01112,-0.006310.00027,-0.00068,-0.00696,-0.01470,-0.01555,0.00340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14065,0.35480,0.30209,0.98611,-0.16244,-0.03092,-0.01574-0.00011,0.00400,0.00460,-0.02332,0.00491,-0.00205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.938,2025-10-08T00:21:44.3954100Z,638954797043954120,STEVEN100725C,Rod and Frame Postest,-0.14354,0.36013,0.28407,0.97874,-0.20469,-0.01114,-0.00626-0.00036,0.00054,-0.00541,-0.01405,-0.00855,0.00723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14063,0.35480,0.30211,0.98606,-0.16275,-0.03088,-0.01577-0.00127,0.00278,0.00187,-0.01940,0.00419,-0.00398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.957,2025-10-08T00:21:44.4145420Z,638954797044145470,STEVEN100725C,Rod and Frame Postest,-0.14356,0.36014,0.28402,0.97872,-0.20481,-0.01117,-0.006200.00134,0.00024,-0.00496,-0.01562,-0.00456,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14060,0.35481,0.30211,0.98603,-0.16289,-0.03084,-0.01583-0.00186,0.00264,0.00165,-0.01069,0.00111,-0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.980,2025-10-08T00:21:44.4378020Z,638954797044378050,STEVEN100725C,Rod and Frame Postest,-0.14358,0.36016,0.28398,0.97871,-0.20485,-0.01124,-0.006240.00229,0.00061,-0.00295,-0.01380,-0.01097,-0.01079,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14058,0.35480,0.30211,0.98599,-0.16315,-0.03086,-0.01586-0.00013,0.00235,-0.00062,-0.01265,-0.00537,0.00180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1039.992,2025-10-08T00:21:44.4490840Z,638954797044490870,STEVEN100725C,Rod and Frame Postest,-0.14358,0.36017,0.28397,0.97869,-0.20493,-0.01132,-0.006330.00239,0.00057,-0.00220,-0.01959,-0.01475,-0.02560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14057,0.35480,0.30210,0.98598,-0.16321,-0.03090,-0.015860.00005,0.00277,-0.00022,-0.01274,-0.00963,0.00130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1040.014,2025-10-08T00:21:44.4714690Z,638954797044714710,STEVEN100725C,Rod and Frame Postest,-0.14359,0.36018,0.28395,0.97866,-0.20506,-0.01153,-0.006620.00230,0.00162,-0.00010,-0.02350,-0.00775,-0.02787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14056,0.35479,0.30208,0.98594,-0.16346,-0.03097,-0.015820.00053,0.00236,-0.00137,-0.01502,-0.00541,0.00609,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
