Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Head_Position_X,Head_Position_Y,Head_Position_Z,Head_Rotation_W,Head_Rotation_X,Head_Rotation_Y,Head_Rotation_Z,Head_Velocity_X,Head_Velocity_Y,Head_Velocity_Z,Head_AngularVelocity_X,Head_AngularVelocity_Y,Head_AngularVelocity_Z,Head_Acceleration_X,Head_Acceleration_Y,Head_Acceleration_Z,Head_AngularAcceleration_X,Head_AngularAcceleration_Y,Head_AngularAcceleration_Z
307.441,2025-10-08T00:09:31.8985600Z,638954789718985630,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00064,1.05560,0.04681,0.99877,-0.04914,0.00700,0.00063,-0.00023,0.00026,-0.00019,-0.00557,-0.00593,-0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.464,2025-10-08T00:09:31.9214190Z,638954789719214220,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00063,1.05561,0.04680,0.99876,-0.04923,0.00698,0.00064,0.00013,0.00042,-0.00031,-0.00900,0.00189,-0.00141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.475,2025-10-08T00:09:31.9328320Z,638954789719328350,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00064,1.05561,0.04680,0.99876,-0.04929,0.00699,0.00066,-0.00006,0.00049,-0.00036,-0.01050,0.00306,0.00689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.497,2025-10-08T00:09:31.9544380Z,638954789719544410,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00063,1.05562,0.04679,0.99875,-0.04940,0.00702,0.00072,-0.00019,0.00046,-0.00034,-0.00992,0.00077,0.00745,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.509,2025-10-08T00:09:31.9661990Z,638954789719662020,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00063,1.05562,0.04679,0.99875,-0.04943,0.00703,0.00076,-0.00034,0.00045,-0.00033,-0.00960,-0.00023,0.01072,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.530,2025-10-08T00:09:31.9875250Z,638954789719875280,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00063,1.05563,0.04678,0.99875,-0.04953,0.00703,0.00086,-0.00027,0.00061,-0.00045,-0.01315,-0.00074,0.00757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.543,2025-10-08T00:09:32.0007380Z,638954789720007430,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00062,1.05564,0.04678,0.99874,-0.04960,0.00702,0.00090,-0.00038,0.00078,-0.00058,-0.01667,-0.00418,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.564,2025-10-08T00:09:32.0215770Z,638954789720215800,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00061,1.05566,0.04676,0.99874,-0.04978,0.00694,0.00093,-0.00083,0.00116,-0.00085,-0.02476,-0.01260,0.00620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.592,2025-10-08T00:09:32.0494990Z,638954789720495030,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00059,1.05569,0.04674,0.99872,-0.05012,0.00671,0.00097,-0.00105,0.00124,-0.00091,-0.02655,-0.01937,0.00240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.604,2025-10-08T00:09:32.0612800Z,638954789720612890,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00057,1.05571,0.04673,0.99871,-0.05030,0.00657,0.00098,-0.00108,0.00113,-0.00083,-0.02417,-0.02080,0.00082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.623,2025-10-08T00:09:32.0804300Z,638954789720804340,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00055,1.05573,0.04671,0.99870,-0.05054,0.00640,0.00100,-0.00098,0.00107,-0.00079,-0.02294,-0.01866,0.00116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.635,2025-10-08T00:09:32.0918810Z,638954789720918850,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00054,1.05574,0.04670,0.99869,-0.05069,0.00629,0.00102,-0.00099,0.00105,-0.00077,-0.02251,-0.01862,0.00160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.656,2025-10-08T00:09:32.1135260Z,638954789721135290,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00052,1.05576,0.04669,0.99868,-0.05093,0.00610,0.00103,-0.00093,0.00086,-0.00063,-0.01842,-0.01697,0.00227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.687,2025-10-08T00:09:32.1441320Z,638954789721441380,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00050,1.05579,0.04667,0.99867,-0.05122,0.00585,0.00109,-0.00077,0.00062,-0.00046,-0.01328,-0.01451,0.00118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.709,2025-10-08T00:09:32.1667030Z,638954789721667060,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00048,1.05581,0.04665,0.99866,-0.05138,0.00571,0.00113,-0.00069,0.00047,-0.00035,-0.01012,-0.01176,0.00328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.722,2025-10-08T00:09:32.1795730Z,638954789721795770,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00047,1.05581,0.04665,0.99866,-0.05147,0.00563,0.00116,-0.00071,0.00036,-0.00026,-0.00769,-0.01146,0.00430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.746,2025-10-08T00:09:32.2033120Z,638954789722033150,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00046,1.05582,0.04664,0.99865,-0.05154,0.00551,0.00119,-0.00057,0.00011,-0.00008,-0.00247,-0.01010,0.00209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.759,2025-10-08T00:09:32.2158640Z,638954789722158680,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00045,1.05582,0.04664,0.99865,-0.05156,0.00545,0.00120,-0.00071,0.00008,-0.00005,-0.00176,-0.01242,0.00288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.776,2025-10-08T00:09:32.2330590Z,638954789722330620,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00044,1.05582,0.04664,0.99865,-0.05157,0.00534,0.00122,-0.00074,0.00006,-0.00004,-0.00129,-0.01252,0.00392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.788,2025-10-08T00:09:32.2456150Z,638954789722456200,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00043,1.05583,0.04664,0.99865,-0.05159,0.00528,0.00125,-0.00060,0.00005,-0.00003,-0.00110,-0.01029,0.00288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.810,2025-10-08T00:09:32.2670250Z,638954789722670280,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00042,1.05583,0.04664,0.99865,-0.05161,0.00519,0.00131,-0.00051,0.00003,-0.00002,-0.00071,-0.00695,0.00547,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.832,2025-10-08T00:09:32.2896070Z,638954789722896100,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00041,1.05583,0.04664,0.99865,-0.05163,0.00513,0.00139,-0.00030,-0.00002,0.00002,0.00039,-0.00296,0.00498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.843,2025-10-08T00:09:32.3004430Z,638954789723004460,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00040,1.05583,0.04664,0.99865,-0.05163,0.00511,0.00143,-0.00036,-0.00002,0.00002,0.00042,-0.00396,0.00532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.867,2025-10-08T00:09:32.3247760Z,638954789723247800,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00040,1.05583,0.04664,0.99865,-0.05162,0.00507,0.00147,-0.00023,-0.00007,0.00006,0.00156,-0.00197,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.878,2025-10-08T00:09:32.3352470Z,638954789723352500,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00039,1.05583,0.04664,0.99865,-0.05161,0.00505,0.00149,-0.00033,-0.00009,0.00007,0.00198,-0.00353,0.00506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.898,2025-10-08T00:09:32.3549490Z,638954789723549520,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00039,1.05583,0.04664,0.99865,-0.05160,0.00501,0.00154,-0.00041,0.00003,-0.00002,-0.00072,-0.00448,0.00616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.909,2025-10-08T00:09:32.3667560Z,638954789723667590,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00038,1.05583,0.04664,0.99865,-0.05161,0.00498,0.00157,-0.00060,0.00017,-0.00012,-0.00369,-0.00784,0.00677,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.932,2025-10-08T00:09:32.3892110Z,638954789723892150,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00037,1.05583,0.04664,0.99865,-0.05167,0.00489,0.00165,-0.00082,0.00026,-0.00019,-0.00568,-0.01084,0.00916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.957,2025-10-08T00:09:32.4143850Z,638954789724143890,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00034,1.05584,0.04663,0.99865,-0.05174,0.00476,0.00179,-0.00099,0.00036,-0.00026,-0.00771,-0.01382,0.00995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.970,2025-10-08T00:09:32.4274980Z,638954789724275010,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00033,1.05584,0.04663,0.99865,-0.05178,0.00468,0.00187,-0.00087,0.00013,-0.00009,-0.00281,-0.01230,0.00851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
307.989,2025-10-08T00:09:32.4464210Z,638954789724464240,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00031,1.05585,0.04663,0.99864,-0.05181,0.00456,0.00197,-0.00044,0.00002,-0.00001,-0.00048,-0.00887,-0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.002,2025-10-08T00:09:32.4591310Z,638954789724591340,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00031,1.05585,0.04662,0.99864,-0.05182,0.00451,0.00199,-0.00007,-0.00003,0.00002,0.00058,-0.00627,-0.00817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.026,2025-10-08T00:09:32.4835130Z,638954789724835160,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00031,1.05585,0.04662,0.99864,-0.05184,0.00448,0.00193,0.00051,0.00010,-0.00008,-0.00202,0.00300,-0.01190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.038,2025-10-08T00:09:32.4948800Z,638954789724948840,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00031,1.05585,0.04662,0.99864,-0.05187,0.00449,0.00189,0.00055,0.00017,-0.00013,-0.00369,0.00593,-0.00856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.055,2025-10-08T00:09:32.5128000Z,638954789725128040,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00032,1.05586,0.04662,0.99864,-0.05192,0.00455,0.00188,0.00034,0.00014,-0.00011,-0.00297,0.00662,-0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.077,2025-10-08T00:09:32.5344590Z,638954789725344620,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00032,1.05586,0.04662,0.99864,-0.05192,0.00463,0.00191,0.00035,-0.00009,0.00006,0.00186,0.00920,0.00358,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.088,2025-10-08T00:09:32.5452820Z,638954789725452850,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00033,1.05586,0.04662,0.99864,-0.05191,0.00470,0.00193,0.00054,-0.00020,0.00015,0.00442,0.01207,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.111,2025-10-08T00:09:32.5683700Z,638954789725683740,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00034,1.05585,0.04662,0.99864,-0.05188,0.00483,0.00193,0.00060,0.00006,-0.00005,-0.00118,0.01082,-0.00211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.123,2025-10-08T00:09:32.5805640Z,638954789725805680,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00035,1.05585,0.04662,0.99864,-0.05188,0.00488,0.00192,0.00043,0.00014,-0.00011,-0.00289,0.00742,-0.00209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.144,2025-10-08T00:09:32.6010470Z,638954789726010500,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00035,1.05585,0.04662,0.99864,-0.05188,0.00491,0.00187,0.00006,-0.00002,0.00002,0.00051,-0.00090,-0.00354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.156,2025-10-08T00:09:32.6138490Z,638954789726138540,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00035,1.05585,0.04662,0.99864,-0.05185,0.00489,0.00184,0.00012,-0.00009,0.00006,0.00188,-0.00212,-0.00750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.178,2025-10-08T00:09:32.6354120Z,638954789726354150,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00036,1.05585,0.04663,0.99864,-0.05180,0.00486,0.00177,0.00020,-0.00010,0.00008,0.00226,-0.00169,-0.00948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.203,2025-10-08T00:09:32.6608090Z,638954789726608120,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00036,1.05585,0.04662,0.99864,-0.05182,0.00486,0.00168,0.00042,0.00025,-0.00019,-0.00523,0.00279,-0.00949,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.214,2025-10-08T00:09:32.6712230Z,638954789726712270,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00037,1.05585,0.04662,0.99864,-0.05186,0.00488,0.00164,0.00078,0.00036,-0.00028,-0.00771,0.00765,-0.01350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.236,2025-10-08T00:09:32.6929290Z,638954789726929330,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00038,1.05586,0.04661,0.99864,-0.05196,0.00496,0.00155,0.00091,0.00064,-0.00049,-0.01362,0.01287,-0.00914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.246,2025-10-08T00:09:32.7031440Z,638954789727031490,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00039,1.05587,0.04661,0.99863,-0.05205,0.00504,0.00152,0.00085,0.00068,-0.00052,-0.01459,0.01466,-0.00404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.266,2025-10-08T00:09:32.7232220Z,638954789727232240,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00041,1.05588,0.04660,0.99862,-0.05222,0.00520,0.00148,0.00084,0.00083,-0.00063,-0.01775,0.01579,-0.00203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.278,2025-10-08T00:09:32.7351770Z,638954789727351810,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00042,1.05589,0.04659,0.99861,-0.05233,0.00529,0.00146,0.00080,0.00083,-0.00063,-0.01785,0.01554,-0.00109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.300,2025-10-08T00:09:32.7571700Z,638954789727571730,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00044,1.05591,0.04657,0.99860,-0.05254,0.00545,0.00141,0.00098,0.00067,-0.00052,-0.01438,0.01475,-0.00816,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.322,2025-10-08T00:09:32.7791050Z,638954789727791080,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00046,1.05593,0.04656,0.99859,-0.05272,0.00560,0.00127,0.00122,0.00054,-0.00042,-0.01155,0.01604,-0.01413,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.345,2025-10-08T00:09:32.8026710Z,638954789728026760,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00049,1.05594,0.04655,0.99859,-0.05284,0.00578,0.00109,0.00125,0.00013,-0.00011,-0.00283,0.01604,-0.01488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.357,2025-10-08T00:09:32.8146490Z,638954789728146520,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00050,1.05594,0.04655,0.99858,-0.05285,0.00588,0.00098,0.00131,-0.00009,0.00005,0.00197,0.01755,-0.01437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.379,2025-10-08T00:09:32.8363330Z,638954789728363370,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00053,1.05594,0.04656,0.99859,-0.05278,0.00604,0.00081,0.00107,-0.00048,0.00035,0.01043,0.01466,-0.01104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.390,2025-10-08T00:09:32.8471800Z,638954789728471840,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00054,1.05593,0.04656,0.99859,-0.05271,0.00612,0.00072,0.00096,-0.00054,0.00040,0.01171,0.01180,-0.01217,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.411,2025-10-08T00:09:32.8685320Z,638954789728685440,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00057,1.05592,0.04657,0.99860,-0.05259,0.00623,0.00054,0.00105,-0.00033,0.00024,0.00718,0.01169,-0.01556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.423,2025-10-08T00:09:32.8802740Z,638954789728802770,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00058,1.05592,0.04657,0.99860,-0.05256,0.00629,0.00043,0.00101,-0.00016,0.00011,0.00351,0.01143,-0.01470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.449,2025-10-08T00:09:32.9059240Z,638954789729059270,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00060,1.05591,0.04657,0.99860,-0.05254,0.00640,0.00023,0.00074,0.00020,-0.00016,-0.00430,0.00820,-0.01114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.460,2025-10-08T00:09:32.9175970Z,638954789729176000,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00062,1.05592,0.04657,0.99860,-0.05258,0.00646,0.00014,0.00083,0.00039,-0.00031,-0.00846,0.00976,-0.01150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
308.479,2025-10-08T00:09:32.9360370Z,638954789729360420,STEVEN100725C,Smooth Pursuit Circle Pattern,0.00063,1.05593,0.04656,0.99859,-0.05267,0.00657,0.00004,0.00117,0.00040,-0.00032,-0.00869,0.01656,-0.01139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
