Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Head_Position_X,Head_Position_Y,Head_Position_Z,Head_Rotation_W,Head_Rotation_X,Head_Rotation_Y,Head_Rotation_Z,Head_Velocity_X,Head_Velocity_Y,Head_Velocity_Z,Head_AngularVelocity_X,Head_AngularVelocity_Y,Head_AngularVelocity_Z,Head_Acceleration_X,Head_Acceleration_Y,Head_Acceleration_Z,Head_AngularAcceleration_X,Head_AngularAcceleration_Y,Head_AngularAcceleration_Z
93.870,2025-10-08T00:05:58.3275280Z,638954787583275410,STEVEN100725C,Rod and Frame Pretest,-0.00188,1.05365,0.04816,0.99941,-0.02870,-0.01904,0.00009,-0.00097,-0.00003,-0.00002,0.00056,-0.01103,0.01409,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.889,2025-10-08T00:05:58.3461180Z,638954787583461230,STEVEN100725C,Rod and Frame Pretest,-0.00190,1.05365,0.04816,0.99941,-0.02863,-0.01918,0.00020,-0.00117,-0.00004,-0.00002,0.00086,-0.01661,0.01126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.901,2025-10-08T00:05:58.3584420Z,638954787583584450,STEVEN100725C,Rod and Frame Pretest,-0.00191,1.05364,0.04817,0.99941,-0.02859,-0.01926,0.00027,-0.00093,-0.00024,0.00013,0.00504,-0.01203,0.01065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.919,2025-10-08T00:05:58.3765740Z,638954787583765780,STEVEN100725C,Rod and Frame Pretest,-0.00193,1.05363,0.04817,0.99941,-0.02851,-0.01940,0.00039,-0.00097,-0.00003,-0.00002,0.00057,-0.01175,0.01262,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.935,2025-10-08T00:05:58.3927370Z,638954787583927420,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05364,0.04817,0.99940,-0.02856,-0.01949,0.00050,-0.00105,0.00054,-0.00041,-0.01120,-0.01201,0.01538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.955,2025-10-08T00:05:58.4118640Z,638954787584118690,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05365,0.04816,0.99940,-0.02871,-0.01957,0.00060,-0.00086,0.00095,-0.00068,-0.01967,-0.00996,0.01285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.974,2025-10-08T00:05:58.4311170Z,638954787584311220,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05369,0.04813,0.99938,-0.02910,-0.01964,0.00077,-0.00043,0.00152,-0.00106,-0.03161,-0.00017,0.01539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93.985,2025-10-08T00:05:58.4428470Z,638954787584428510,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05371,0.04812,0.99938,-0.02929,-0.01964,0.00086,-0.00038,0.00162,-0.00112,-0.03361,0.00183,0.01704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.009,2025-10-08T00:05:58.4660100Z,638954787584660190,STEVEN100725C,Rod and Frame Pretest,-0.00199,1.05375,0.04809,0.99937,-0.02972,-0.01957,0.00106,0.00007,0.00116,-0.00079,-0.02412,0.00842,0.01271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.022,2025-10-08T00:05:58.4792760Z,638954787584792800,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05376,0.04808,0.99936,-0.02989,-0.01949,0.00115,0.00025,0.00085,-0.00057,-0.01758,0.01063,0.01012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.046,2025-10-08T00:05:58.5034690Z,638954787585034730,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05378,0.04807,0.99936,-0.03005,-0.01934,0.00123,0.00044,0.00008,-0.00004,-0.00168,0.01183,0.00503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.067,2025-10-08T00:05:58.5246690Z,638954787585246760,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05378,0.04807,0.99936,-0.03005,-0.01923,0.00121,0.00045,-0.00048,0.00035,0.00997,0.00694,-0.00372,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.079,2025-10-08T00:05:58.5362880Z,638954787585362930,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05377,0.04807,0.99937,-0.02998,-0.01918,0.00117,0.00043,-0.00076,0.00054,0.01580,0.00715,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.102,2025-10-08T00:05:58.5589810Z,638954787585589860,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05375,0.04809,0.99937,-0.02970,-0.01915,0.00108,0.00012,-0.00138,0.00095,0.02858,0.00058,-0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.124,2025-10-08T00:05:58.5809290Z,638954787585809340,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05372,0.04811,0.99938,-0.02939,-0.01913,0.00106,0.00004,-0.00166,0.00114,0.03455,0.00220,0.00123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.138,2025-10-08T00:05:58.5953800Z,638954787585953900,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05369,0.04813,0.99939,-0.02910,-0.01912,0.00108,-0.00029,-0.00169,0.00114,0.03508,0.00001,0.00833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.154,2025-10-08T00:05:58.6114590Z,638954787586114650,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05365,0.04816,0.99940,-0.02874,-0.01912,0.00116,-0.00048,-0.00172,0.00116,0.03576,-0.00074,0.01363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.176,2025-10-08T00:05:58.6335200Z,638954787586335240,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05361,0.04818,0.99941,-0.02832,-0.01914,0.00132,-0.00069,-0.00140,0.00092,0.02889,-0.00335,0.01636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.196,2025-10-08T00:05:58.6531860Z,638954787586531950,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05359,0.04820,0.99942,-0.02810,-0.01918,0.00144,-0.00087,-0.00096,0.00062,0.01979,-0.00736,0.01589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.210,2025-10-08T00:05:58.6675990Z,638954787586676530,STEVEN100725C,Rod and Frame Pretest,-0.00199,1.05358,0.04821,0.99942,-0.02796,-0.01924,0.00156,-0.00070,-0.00018,0.00009,0.00366,-0.00854,0.00911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.228,2025-10-08T00:05:58.6856160Z,638954787586856290,STEVEN100725C,Rod and Frame Pretest,-0.00200,1.05358,0.04820,0.99942,-0.02798,-0.01929,0.00162,-0.00020,0.00063,-0.00043,-0.01300,-0.00350,0.00121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.241,2025-10-08T00:05:58.6983250Z,638954787586983280,STEVEN100725C,Rod and Frame Pretest,-0.00200,1.05359,0.04819,0.99942,-0.02813,-0.01930,0.00162,0.00020,0.00121,-0.00082,-0.02510,-0.00010,-0.00585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.265,2025-10-08T00:05:58.7227820Z,638954787587227870,STEVEN100725C,Rod and Frame Pretest,-0.00199,1.05363,0.04817,0.99941,-0.02846,-0.01924,0.00158,0.00086,0.00169,-0.00112,-0.03507,0.01234,-0.00699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.284,2025-10-08T00:05:58.7414370Z,638954787587414450,STEVEN100725C,Rod and Frame Pretest,-0.00197,1.05367,0.04814,0.99940,-0.02893,-0.01906,0.00153,0.00117,0.00199,-0.00131,-0.04119,0.02075,-0.00299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.299,2025-10-08T00:05:58.7567690Z,638954787587567760,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05370,0.04812,0.99939,-0.02926,-0.01889,0.00153,0.00095,0.00166,-0.00109,-0.03437,0.02155,0.00558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.321,2025-10-08T00:05:58.7783780Z,638954787587783950,STEVEN100725C,Rod and Frame Pretest,-0.00193,1.05374,0.04810,0.99939,-0.02961,-0.01868,0.00157,0.00029,0.00135,-0.00091,-0.02806,0.01403,0.01478,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.335,2025-10-08T00:05:58.7922190Z,638954787587922230,STEVEN100725C,Rod and Frame Pretest,-0.00193,1.05375,0.04809,0.99938,-0.02978,-0.01862,0.00163,-0.00031,0.00103,-0.00072,-0.02153,0.00367,0.01711,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.357,2025-10-08T00:05:58.8140340Z,638954787588140370,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05377,0.04808,0.99938,-0.02996,-0.01869,0.00169,-0.00089,0.00054,-0.00041,-0.01138,-0.01352,0.00739,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.377,2025-10-08T00:05:58.8345900Z,638954787588345940,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05378,0.04807,0.99937,-0.03008,-0.01888,0.00170,-0.00108,0.00042,-0.00033,-0.00884,-0.02194,-0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.394,2025-10-08T00:05:58.8510530Z,638954787588510610,STEVEN100725C,Rod and Frame Pretest,-0.00198,1.05379,0.04806,0.99936,-0.03016,-0.01909,0.00169,-0.00113,0.00033,-0.00027,-0.00701,-0.02271,-0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.410,2025-10-08T00:05:58.8671400Z,638954787588671460,STEVEN100725C,Rod and Frame Pretest,-0.00200,1.05379,0.04806,0.99936,-0.03021,-0.01928,0.00172,-0.00131,0.00009,-0.00012,-0.00210,-0.02406,0.00383,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.422,2025-10-08T00:05:58.8793640Z,638954787588793690,STEVEN100725C,Rod and Frame Pretest,-0.00202,1.05380,0.04806,0.99935,-0.03023,-0.01942,0.00178,-0.00116,-0.00008,0.00001,0.00163,-0.01985,0.00548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.445,2025-10-08T00:05:58.9023030Z,638954787589023090,STEVEN100725C,Rod and Frame Pretest,-0.00204,1.05379,0.04806,0.99935,-0.03022,-0.01955,0.00190,-0.00100,-0.00016,0.00006,0.00314,-0.01305,0.01165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.469,2025-10-08T00:05:58.9266700Z,638954787589266730,STEVEN100725C,Rod and Frame Pretest,-0.00206,1.05380,0.04805,0.99935,-0.03024,-0.01960,0.00216,0.00004,0.00012,-0.00008,-0.00253,0.00575,0.00849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.485,2025-10-08T00:05:58.9421070Z,638954787589421120,STEVEN100725C,Rod and Frame Pretest,-0.00206,1.05380,0.04805,0.99935,-0.03027,-0.01955,0.00225,0.00036,0.00014,-0.00008,-0.00294,0.01181,0.00785,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.499,2025-10-08T00:05:58.9564490Z,638954787589564540,STEVEN100725C,Rod and Frame Pretest,-0.00206,1.05380,0.04805,0.99935,-0.03028,-0.01946,0.00235,0.00017,0.00000,0.00001,-0.00003,0.00964,0.01053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.522,2025-10-08T00:05:58.9793410Z,638954787589793480,STEVEN100725C,Rod and Frame Pretest,-0.00205,1.05379,0.04806,0.99935,-0.03022,-0.01932,0.00247,0.00025,-0.00044,0.00032,0.00926,0.01096,0.00958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.535,2025-10-08T00:05:58.9921220Z,638954787589921280,STEVEN100725C,Rod and Frame Pretest,-0.00205,1.05378,0.04806,0.99936,-0.03012,-0.01925,0.00253,0.00022,-0.00058,0.00041,0.01203,0.00775,0.00506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.556,2025-10-08T00:05:59.0133560Z,638954787590133610,STEVEN100725C,Rod and Frame Pretest,-0.00204,1.05377,0.04807,0.99936,-0.03001,-0.01919,0.00257,0.00019,-0.00041,0.00029,0.00856,0.00574,0.00307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.577,2025-10-08T00:05:59.0341070Z,638954787590341120,STEVEN100725C,Rod and Frame Pretest,-0.00205,1.05377,0.04807,0.99936,-0.02996,-0.01917,0.00261,-0.00008,0.00006,-0.00004,-0.00122,0.00047,0.00362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.588,2025-10-08T00:05:59.0457500Z,638954787590457570,STEVEN100725C,Rod and Frame Pretest,-0.00205,1.05377,0.04807,0.99936,-0.02996,-0.01917,0.00263,0.00000,0.00013,-0.00009,-0.00279,-0.00007,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.611,2025-10-08T00:05:59.0685420Z,638954787590685450,STEVEN100725C,Rod and Frame Pretest,-0.00204,1.05377,0.04807,0.99936,-0.02999,-0.01913,0.00261,0.00045,0.00041,-0.00026,-0.00847,0.00705,-0.00304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.629,2025-10-08T00:05:59.0860830Z,638954787590860920,STEVEN100725C,Rod and Frame Pretest,-0.00204,1.05378,0.04806,0.99936,-0.03011,-0.01906,0.00263,0.00043,0.00091,-0.00061,-0.01892,0.00979,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.646,2025-10-08T00:05:59.1032900Z,638954787591032940,STEVEN100725C,Rod and Frame Pretest,-0.00203,1.05381,0.04805,0.99936,-0.03036,-0.01892,0.00269,0.00089,0.00133,-0.00087,-0.02749,0.02096,0.00621,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.659,2025-10-08T00:05:59.1159130Z,638954787591159190,STEVEN100725C,Rod and Frame Pretest,-0.00201,1.05383,0.04803,0.99935,-0.03059,-0.01878,0.00273,0.00105,0.00151,-0.00100,-0.03134,0.02367,0.00554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.679,2025-10-08T00:05:59.1367550Z,638954787591367600,STEVEN100725C,Rod and Frame Pretest,-0.00199,1.05386,0.04801,0.99935,-0.03091,-0.01855,0.00276,0.00110,0.00137,-0.00089,-0.02829,0.02403,0.00425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.701,2025-10-08T00:05:59.1582390Z,638954787591582450,STEVEN100725C,Rod and Frame Pretest,-0.00197,1.05388,0.04800,0.99934,-0.03116,-0.01831,0.00279,0.00086,0.00085,-0.00055,-0.01752,0.01984,0.00488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.711,2025-10-08T00:05:59.1688320Z,638954787591689160,STEVEN100725C,Rod and Frame Pretest,-0.00196,1.05389,0.04799,0.99934,-0.03126,-0.01821,0.00278,0.00064,0.00064,-0.00041,-0.01323,0.01342,0.00151,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.734,2025-10-08T00:05:59.1915810Z,638954787591915850,STEVEN100725C,Rod and Frame Pretest,-0.00195,1.05390,0.04799,0.99934,-0.03136,-0.01810,0.00270,0.00037,0.00037,-0.00024,-0.00769,0.00560,-0.00274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.750,2025-10-08T00:05:59.2076240Z,638954787592078120,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05391,0.04798,0.99934,-0.03139,-0.01809,0.00261,0.00012,0.00010,-0.00006,-0.00206,-0.00175,-0.00684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.771,2025-10-08T00:05:59.2282240Z,638954787592282330,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05390,0.04799,0.99934,-0.03136,-0.01813,0.00252,-0.00022,-0.00019,0.00012,0.00392,-0.00712,-0.00465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.790,2025-10-08T00:05:59.2470290Z,638954787592470460,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05390,0.04799,0.99934,-0.03129,-0.01819,0.00249,-0.00034,-0.00038,0.00025,0.00787,-0.00730,-0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.802,2025-10-08T00:05:59.2594120Z,638954787592594150,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05389,0.04799,0.99934,-0.03125,-0.01822,0.00248,-0.00010,-0.00023,0.00015,0.00477,-0.00201,-0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.822,2025-10-08T00:05:59.2795960Z,638954787592796040,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05389,0.04799,0.99934,-0.03128,-0.01821,0.00250,0.00019,0.00029,-0.00019,-0.00597,0.00522,0.00262,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.835,2025-10-08T00:05:59.2922560Z,638954787592922600,STEVEN100725C,Rod and Frame Pretest,-0.00194,1.05390,0.04799,0.99934,-0.03134,-0.01818,0.00252,0.00029,0.00054,-0.00036,-0.01116,0.00787,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.855,2025-10-08T00:05:59.3127750Z,638954787593127810,STEVEN100725C,Rod and Frame Pretest,-0.00193,1.05392,0.04798,0.99934,-0.03152,-0.01803,0.00255,0.00058,0.00067,-0.00044,-0.01394,0.01362,0.00371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.878,2025-10-08T00:05:59.3352350Z,638954787593352430,STEVEN100725C,Rod and Frame Pretest,-0.00191,1.05393,0.04797,0.99934,-0.03168,-0.01786,0.00258,0.00069,0.00073,-0.00048,-0.01518,0.01773,0.00714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.892,2025-10-08T00:05:59.3490300Z,638954787593490340,STEVEN100725C,Rod and Frame Pretest,-0.00190,1.05395,0.04796,0.99933,-0.03180,-0.01773,0.00259,0.00060,0.00077,-0.00050,-0.01588,0.01478,0.00501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94.913,2025-10-08T00:05:59.3705780Z,638954787593705960,STEVEN100725C,Rod and Frame Pretest,-0.00189,1.05396,0.04795,0.99933,-0.03195,-0.01760,0.00259,0.00034,0.00068,-0.00045,-0.01409,0.00823,0.00263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
