Relative_Timestamp,UTC_Timestamp,Ticks,Subject_ID,Test_Name,Left_Controller_Position_X,Left_Controller_Position_Y,Left_Controller_Position_Z,Left_Controller_Rotation_W,Left_Controller_Rotation_X,Left_Controller_Rotation_Y,Left_Controller_Rotation_Z,Left_Controller_Velocity_X,Left_Controller_Velocity_Y,Left_Controller_Velocity_Z,Left_Controller_AngularVelocity_X,Left_Controller_AngularVelocity_Y,Left_Controller_AngularVelocity_Z,Left_Controller_Acceleration_X,Left_Controller_Acceleration_Y,Left_Controller_Acceleration_Z,Left_Controller_AngularAcceleration_X,Left_Controller_AngularAcceleration_Y,Left_Controller_AngularAcceleration_Z,Right_Controller_Position_X,Right_Controller_Position_Y,Right_Controller_Position_Z,Right_Controller_Rotation_W,Right_Controller_Rotation_X,Right_Controller_Rotation_Y,Right_Controller_Rotation_Z,Right_Controller_Velocity_X,Right_Controller_Velocity_Y,Right_Controller_Velocity_Z,Right_Controller_AngularVelocity_X,Right_Controller_AngularVelocity_Y,Right_Controller_AngularVelocity_Z,Right_Controller_Acceleration_X,Right_Controller_Acceleration_Y,Right_Controller_Acceleration_Z,Right_Controller_AngularAcceleration_X,Right_Controller_AngularAcceleration_Y,Right_Controller_AngularAcceleration_Z
145.314,2025-10-08T00:06:49.7715930Z,638954788097715950,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15949,0.41419,0.31441,-0.98057,0.18029,-0.04975,0.059210.00548,0.00110,-0.00001,-0.00378,-0.02691,0.02734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16011,0.41240,0.32059,0.97915,-0.20004,-0.00375,-0.035170.00640,-0.00049,-0.00042,0.01123,-0.01962,0.02562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.340,2025-10-08T00:06:49.7972460Z,638954788097972540,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15947,0.41419,0.31441,-0.98061,0.18027,-0.04960,0.058800.00520,-0.00055,-0.00010,0.00547,-0.01428,0.01860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16026,0.41245,0.32054,0.97921,-0.19979,-0.00396,-0.034780.00604,-0.00052,0.00115,0.02063,-0.01791,0.01721,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.357,2025-10-08T00:06:49.8147560Z,638954788098147580,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15945,0.41419,0.31440,-0.98062,0.18022,-0.04952,0.058690.00591,-0.00070,0.00247,0.00358,-0.01328,0.01014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16032,0.41247,0.32052,0.97925,-0.19963,-0.00409,-0.034640.00503,-0.00061,0.00191,0.02086,-0.02394,0.01701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.373,2025-10-08T00:06:49.8307380Z,638954788098307410,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15944,0.41420,0.31439,-0.98066,0.18010,-0.04944,0.058520.00723,-0.00128,0.00305,0.02249,-0.00447,0.02616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16040,0.41250,0.32048,0.97929,-0.19945,-0.00423,-0.034460.00676,-0.00054,0.00065,0.02515,-0.01682,0.01602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.390,2025-10-08T00:06:49.8468800Z,638954788098468830,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15943,0.41422,0.31438,-0.98071,0.17987,-0.04943,0.058370.00518,-0.00188,0.00271,0.03360,-0.00003,0.00693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16049,0.41253,0.32045,0.97934,-0.19925,-0.00440,-0.034370.00565,-0.00086,0.00096,0.01738,-0.01615,0.00590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.406,2025-10-08T00:06:49.8633400Z,638954788098633420,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15942,0.41425,0.31436,-0.98077,0.17960,-0.04946,0.058240.00576,-0.00226,0.00209,0.03922,0.00994,0.01788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16057,0.41255,0.32043,0.97936,-0.19913,-0.00449,-0.034260.00506,-0.00085,0.00058,0.01476,-0.01072,0.00990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.424,2025-10-08T00:06:49.8815940Z,638954788098815960,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15942,0.41428,0.31434,-0.98082,0.17930,-0.04958,0.058130.00659,-0.00268,0.00246,0.03457,0.01445,0.00759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16067,0.41257,0.32040,0.97938,-0.19905,-0.00454,-0.034130.00590,-0.00105,-0.00107,0.00473,-0.00352,0.01011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.438,2025-10-08T00:06:49.8953960Z,638954788098954000,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15941,0.41431,0.31433,-0.98087,0.17902,-0.04966,0.058130.00701,-0.00293,0.00143,0.02332,0.00362,-0.00313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16075,0.41258,0.32038,0.97939,-0.19904,-0.00454,-0.034100.00576,-0.00100,-0.00245,0.00351,-0.00110,0.00747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.459,2025-10-08T00:06:49.9163390Z,638954788099163420,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15938,0.41432,0.31431,-0.98090,0.17889,-0.04963,0.058110.00684,-0.00262,0.00132,0.00728,-0.00452,-0.00541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16087,0.41259,0.32036,0.97939,-0.19904,-0.00454,-0.034000.00532,-0.00060,-0.00172,0.00491,0.00235,0.00434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
145.478,2025-10-08T00:06:49.9349500Z,638954788099349520,STEVEN100725C,Gaze Stability & Dynamic Visual Acuity,-0.15933,0.41432,0.31431,-0.98090,0.17889,-0.04957,0.058180.00729,-0.00293,0.00173,-0.00263,-0.00638,-0.01906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16100,0.41261,0.32033,0.97940,-0.19899,-0.00453,-0.033970.00565,-0.00034,-0.00222,0.00258,0.00312,0.00613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
